v_ego,steer_command,roll_lataccel,tinyphysics_lataccel
33.60755637393628,,-0.12647952847533192,0.9628543499511242
33.6035903109546,,-0.11699606842926587,0.4628543499511242
33.58421387901094,,-0.10144960793900211,0.17106549364613866
33.58596358521357,,-0.08590289263123718,-0.32893450635386134
33.58325737882174,,-0.08746108435021312,0.17106549364613866
33.585783089960245,,-0.09037717092237676,0.6710654936461387
33.57995247426372,,-0.09643277279931703,0.17106549364613866
33.58561183029762,,-0.10670225924140729,-0.32893450635386134
33.57666909442456,,-0.11697162873905051,0.17106549364613866
33.56062587881912,,-0.12291804108829504,-0.32893450635386134
33.55186997543896,,-0.12854107034621243,0.17106549364613866
33.556841768454795,,-0.13356232235521542,0.6710654936461387
33.55564484258417,,-0.13787268825557566,1.1710654936461387
33.541878995055406,,-0.14218302753326428,0.6710654936461387
33.54515886974022,,-0.1499134142099151,0.17106549364613866
33.54211876342962,,-0.1579060093667366,0.6710654936461387
33.537881935742696,,-0.16152683738198675,1.1710654936461387
33.52483446154687,,-0.16002080056615778,0.6710654936461387
33.50801675954586,,-0.1585147599778538,1.1710654936461387
33.50020122245286,,-0.16156217232919112,0.6710654936461387
33.48275692036813,,-0.16495684508006167,0.17106549364613866
33.47415567113188,,-0.17290517865375896,0.6710654936461387
33.48411926556322,,-0.18699678650346668,0.806451612903226
33.484051081295604,,-0.20108800837443158,1.306451612903226
33.48451502984019,,-0.21654370262860384,0.806451612903226
33.483711762666424,,-0.23207431595370495,1.306451612903226
16.41960364913532,-0.1739809197469317,0.2159752236049934,-0.07331378299120228
16.411285035327236,-0.1753026273334023,0.2171589153826894,-0.07331378299120228
16.399126354187914,-0.1723849488190324,0.21790661958073254,-0.06353861192570864
16.397972731993846,-0.1693209145062453,0.2186543225122744,-0.06353861192570864
16.40418368128524,-0.1709505977855359,0.2210167458013662,-0.053763440860215006
16.39726763472333,-0.1657139374680883,0.22425976323157584,-0.04398826979472137
16.40517714842277,-0.1684410313390054,0.22765062520919618,-0.03421309872922773
16.409488214064794,-0.1638571428152325,0.231772165443302,-0.03421309872922773
16.420470540985907,-0.1517588686247896,0.2358936647437509,-0.024437927663734094
16.417591578264076,-0.132229135867851,0.23764921345206474,-0.014662756598240456
16.44014653312132,-0.1308063616594867,0.2381226029817719,-0.014662756598240456
16.432816620663875,-0.1244137681359325,0.23836142649817946,0.004887585532746819
16.451052118267153,-0.1029989461954719,0.2374109812622837,0.024437927663734094
16.487547285397724,-0.1008647358857444,0.2364605337965544,0.03421309872922773
16.521939460762862,-0.0992797749037075,0.2348920964136694,0.04398826979472137
16.550672345700548,-0.0930962571915726,0.2329923652871933,0.07331378299120228
16.578355512904608,-0.0937182918178598,0.23129436786229293,0.1026392961876832
16.611139975961436,-0.0914309008594382,0.23061865050094238,0.11241446725317683
16.643815478566584,-0.0920033768505638,0.22994293204481053,0.11241446725317683
16.683578444769182,-0.0879746631847569,0.22845468101312705,0.1026392961876832
16.733612158883144,-0.087540605350624,0.22652266534971724,0.11241446725317683
16.765089371434364,-0.0875745786263548,0.22508672816628117,0.12218963831867047
16.79982311580231,-0.0885853850670919,0.22612145692427582,0.1319648093841641
16.83486899247657,-0.0851663284181034,0.2271561831652502,0.1319648093841641
16.87636414135603,-0.0849803558849642,0.2259531327249445,0.1319648093841641
16.915205776691575,-0.085028136487374,0.22352426037288514,0.14173998044965774
16.949625033206047,-0.0846615795275241,0.2214345699945146,0.15151515151515138
16.991350976297937,-0.0885811878272779,0.2211054247274945,0.15151515151515138
17.026073621174866,-0.0886127390434337,0.220776279211441,0.15151515151515138
17.053828563229683,-0.0936053521502336,0.22005989671442147,0.15151515151515138
17.093619418037715,-0.0942704449206108,0.21913276191844255,0.14173998044965774
17.111611145049796,-0.0946387590773927,0.2183091431571437,0.14173998044965774
17.13532709471699,-0.0951468295416259,0.21803124603167576,0.1319648093841641
17.158857309952484,-0.0943191998836933,0.21775334873115626,0.12218963831867047
17.171471101403515,-0.0969091459599505,0.21690146639041671,0.12218963831867047
17.192965855039812,-0.094450884823576,0.21573305605214113,0.11241446725317683
17.20739791995212,-0.0928677020372515,0.21487518032588904,0.1026392961876832
17.208146578483884,-0.0960649712222627,0.21564424185756517,0.1026392961876832
17.194023325764107,-0.0989135115891971,0.21641330206327897,0.09286412512218956
17.189161958231118,-0.1044965037501789,0.21711147502960307,0.09286412512218956
17.17952505500416,-0.1060935786243113,0.21776981045789207,0.09286412512218956
17.176678505755323,-0.119614613626646,0.21816621060161695,0.08308895405669592
17.1516622601348,-0.1242547868829503,0.2172920900090644,0.08308895405669592
17.1327595634266,-0.1303440146898701,0.2164179676904263,0.08308895405669592
17.113852469145588,-0.148507615019181,0.21672717682749926,0.07331378299120228
17.089215485668696,-0.1584083957855127,0.21770164725476104,0.04398826979472137
17.072213509196565,-0.16184510829945,0.21929941028850908,0.03421309872922773
17.034976413862964,-0.1629367186530881,0.2239988404771701,0.014662756598240456
17.02671622147766,-0.1675949469817788,0.2286982192354296,-0.014662756598240456
16.996638706418896,-0.1680926139508025,0.2303583457880291,-0.03421309872922773
16.967663840254076,-0.1716735682960923,0.23038805654799394,-0.03421309872922773
16.95255281722403,-0.1709533292149335,0.23063880313869198,-0.03421309872922773
16.93124578461537,-0.1783357448150377,0.23205435484978995,-0.04398826979472137
16.91832373287584,-0.1784874445324121,0.23346990172646348,-0.04398826979472137
16.916384265382334,-0.181473342189035,0.23514606664964893,-0.04398826979472137
16.898076542708754,-0.1850063273334542,0.2369698741153942,-0.053763440860215006
16.894015634013055,-0.1842092284998021,0.23825501192932713,-0.053763440860215006
16.886552477239395,-0.1893065300897077,0.23672863646620115,-0.04398826979472137
16.876496059916327,-0.1878761164760844,0.23520225526864574,-0.04398826979472137
16.878845638773985,-0.1880379731901705,0.23552172068862423,-0.04398826979472137
16.87337840606911,-0.1880783946048999,0.23683813683052268,-0.04398826979472137
16.8698959196656,-0.1890037577556906,0.23841309018819032,-0.053763440860215006
16.87652464363512,-0.1914996314889616,0.2412892315944935,-0.053763440860215006
16.86971552232372,-0.1940765724211796,0.24416535224783484,-0.053763440860215006
16.87961926287296,-0.1969527164896709,0.24627560099959475,-0.053763440860215006
16.89987088821713,-0.1983485854353532,0.24795557334062543,-0.06353861192570864
16.91811947774059,-0.1990600869188795,0.249322624241807,-0.053763440860215006
16.95249380787545,-0.1961759017519311,0.24909782113266019,-0.053763440860215006
16.987503434740734,-0.1926985753671648,0.24887301789262026,-0.04398826979472137
17.02864238677538,-0.1890434870926033,0.2469323610362738,-0.03421309872922773
17.076905614981673,-0.1886376242720313,0.24406300843987358,-0.03421309872922773
17.127139494526315,-0.1719415081780242,0.2413292619978622,-0.024437927663734094
17.17077681149405,-0.1562087972109646,0.239299443200461,-0.03421309872922773
17.220808119914008,-0.1270876799273197,0.2372696141517596,-0.04398826979472137
17.277639629112777,-0.1239001513677465,0.23574499862282527,-0.053763440860215006
17.32610520500719,-0.123833453702664,0.23451067974943657,-0.03421309872922773
17.37636631251033,-0.1011298963524317,0.233636894790684,-0.014662756598240456
17.432723626973733,-0.0959247167009539,0.2348556140628021,0.004887585532746819
17.49539413693651,-0.0978494912490641,0.2360743297081671,0.024437927663734094
17.561695360202798,-0.0987768791323825,0.2357030384310758,0.03421309872922773
17.626164871092783,,0.23442953101071623,0.04398826979472137
17.684370465451305,,0.23324774312790386,-0.45601173020527863
17.735231077082513,,0.2325804206969968,-0.9560117302052786
17.78948434373333,,0.23191309718924794,-0.45601173020527863
17.83563494668199,,0.2305603186710405,0.04398826979472137
17.892248212871323,,0.22883308104851213,0.5439882697947214
17.938304398662723,,0.2275246312135538,0.04398826979472137
17.976107546800442,,0.22861421863400044,0.5439882697947214
18.01024322530276,,0.22970380323266043,0.04398826979472137
18.03135160332926,,0.22534465850879634,-0.45601173020527863
18.055887481385096,,0.21803668063799195,0.04398826979472137
18.07588807835522,,0.21172099593090563,-0.45601173020527863
18.090216121848787,,0.2110646777469692,0.04398826979472137
18.10125335192127,,0.21040835861786664,0.5439882697947214
18.102697443333863,,0.2097698202779005,0.04398826979472137
18.100394440748765,,0.2091415642379986,-0.15151515151515138
18.092397073518704,,0.20814482967155604,0.3484848484848486
18.08433765766561,,0.20493840905380253,-0.15151515151515138
18.06279769507336,,0.20173196653227818,0.3484848484848486
18.02942023188004,,0.201006073157649,0.8484848484848486
17.983408008761845,,0.20169606529475334,1.3484848484848486
17.92824116658245,,0.20220042648242276,0.8484848484848486
17.87673515920215,,0.20166594420859238,0.3484848484848486
17.81288488942406,,0.20113146133587453,0.8484848484848486
17.718121672467472,,0.20229292959095685,0.3484848484848486
17.617999077988173,,0.20438754401431966,-0.15151515151515138
17.516998307306313,,0.2064264036707823,-0.6515151515151514
17.421375703703845,,0.20814036801883318,-0.7282502443792769
17.320670804797768,,0.20985432601041684,-0.22825024437927688
17.224070816011224,,0.21033714706135143,0.2717497556207231
17.127664367471976,,0.21015036888183267,0.7717497556207231
17.033161353862194,,0.21008465830396036,1.2717497556207231
16.942660338240387,,0.21067412845528033,0.7717497556207231
16.868794017291858,,0.21126359784557933,1.2717497556207231
16.80094430195593,,0.21196923159007652,1.2756598240469206
16.7286315261825,,0.21273582088535947,1.7756598240469206
16.6639617912946,,0.21370499283217056,1.2756598240469206
16.601795681868733,,0.21583280750777986,0.7756598240469206
16.546522067706874,,0.21796061202428782,1.2756598240469206
16.486831832749786,,0.21952885926634744,0.7756598240469206
16.42909225973574,,0.2208113878536095,1.2756598240469206
16.380634755542243,,0.22182924267448884,1.7756598240469206
16.342427734837628,,0.22135720078603202,1.2756598240469206
16.276588980656413,,0.22088515838478753,0.7756598240469206
16.225692672065048,,0.2206889824362193,1.2756598240469206
16.17285354928765,,0.22063116870369295,1.7756598240469206
16.129642192099404,,0.22069558688611,1.2756598240469206
16.10249798213394,,0.2214450336598391,0.7756598240469206
16.054324999807356,,0.22219447914047413,1.2756598240469206
16.013355621184434,,0.22213795246376847,0.9726295210166178
15.980828414826409,,0.2216742977391702,0.4726295210166178
15.929980166340266,,0.2211768383544121,-0.027370478983382185
15.89347744792934,,0.22047078616914947,-0.5273704789833822
15.84886131041274,,0.2197647328412529,-0.027370478983382185
15.806483200365523,,0.21969327997882543,0.4726295210166178
15.761901288682427,,0.21994578637650117,0.9726295210166178
15.72509956834262,,0.2201991770317206,1.4726295210166178
15.67064426912602,,0.2204576678607309,0.9726295210166178
15.634522595707804,,0.22071615853659746,0.4726295210166178
15.590527520147043,,0.22208376776778885,0.9726295210166178
15.543140207022164,,0.2240198651663118,0.4726295210166178
15.50590429757179,,0.22566311728906607,-0.027370478983382185
15.468048565245631,,0.22563528307905628,-0.5273704789833822
15.443993239297024,,0.22560744886722905,-1.0273704789833822
15.402400412392437,,0.22461718144287254,-1.5273704789833822
15.346522669281256,,0.22314063678095963,-2.027370478983382
15.28405213149972,,0.22136836632160414,-1.5273704789833822
15.238649715148426,,0.2180607050662212,-2.027370478983382
15.196581715311556,,0.21475301900811458,-1.5273704789833822
15.147775521771464,,0.21230752070822662,-2.027370478983382
15.11090583021263,,0.21030666015120694,-1.5273704789833822
15.062552685591497,,0.20857943073668608,-1.0273704789833822
15.013712197846486,,0.20836812665686302,-0.5273704789833822
14.979790597617638,,0.20815682248032144,-1.0273704789833822
14.939683343759508,,0.20738298172012215,-1.5273704789833822
14.909757168877894,,0.20631784274537968,-1.0273704789833822
14.888731874970675,,0.20513738482912516,-1.5273704789833822
14.85889307150196,,0.2033116394977248,-1.0273704789833822
14.82459368980152,,0.2014858871211316,-0.5273704789833822
14.80797464166886,,0.20008298375480774,-0.027370478983382185
14.778877649389532,,0.19889989542414377,0.4726295210166178
14.758555011557212,,0.19783157591870232,0.9726295210166178
14.735946342098098,,0.19748219880985143,0.4726295210166178
14.715050704991423,,0.19713282145041555,0.9726295210166178
14.686111957210532,,0.1970531977864643,0.4726295210166178
14.674795369057088,,0.1971107860301651,0.5425219941348978
14.644380023625484,,0.1973240168208541,0.04252199413489777
14.619866090306088,,0.19842111970903228,0.5425219941348978
14.601186862364358,,0.19951822011452716,0.04252199413489777
14.58346108201529,,0.19983203536487576,0.5425219941348978
14.549692402903553,,0.19975040513182168,1.0425219941348978
14.528684704764697,,0.1995298541310081,0.5425219941348978
14.514852195592368,,0.19852975865149206,0.3665689149560114
14.487053059227636,,0.1975296611077886,0.8665689149560114
14.464028339977958,,0.19840150561282854,1.3665689149560114
14.435781392907792,,0.20023347219329046,1.8665689149560114
14.407447521713433,,0.20211509143057213,1.3665689149560114
14.398967965035473,,0.2042836000086701,1.8665689149560114
14.376992274344596,,0.20645209860047956,1.3665689149560114
14.356671996224346,,0.20806340883792304,1.1779081133919842
31.20445189485209,-0.0924287493882858,0.24141954946879063,0.053763440860215006
31.19198374733248,-0.0998858253893149,0.24076990983242338,0.04398826979472137
31.20300196865889,-0.1057395268581195,0.24030463019699805,-0.004887585532746819
31.20098139301739,-0.1042421465765483,0.24052791034319418,0.004887585532746819
31.20724984903696,-0.1022047856601313,0.2432436692983577,-0.024437927663734094
31.20802470705784,-0.1106405180043117,0.24595940960046012,-0.024437927663734094
31.20240507595865,-0.1136694083492659,0.24689630499090404,-0.024437927663734094
31.20938553668538,-0.1199651814275583,0.24712811077068048,-0.024437927663734094
31.20467783911904,-0.1255346174194085,0.24725774750011323,-0.03421309872922773
31.20283766310328,-0.1310089768372424,0.24700430702267084,-0.03421309872922773
31.2096647374589,-0.1361349201753815,0.24675086638026159,-0.03421309872922773
31.2036808062676,-0.1346999793262073,0.2476072353915218,-0.053763440860215006
31.20599348664324,-0.1443796769299705,0.2489137866065312,-0.06353861192570864
31.195211249795697,-0.1529773799571902,0.2499770768804371,-0.07331378299120228
31.19273540797404,-0.1589139628300994,0.2501239820142188,-0.07331378299120228
31.202477567210146,-0.1649466390781064,0.2502708870918733,-0.07331378299120228
31.192176037617305,-0.1658657511231114,0.24775774525127758,-0.1026392961876832
31.19550646317434,-0.1743871860647958,0.24417429980202415,-0.09286412512218956
31.195501334576416,-0.1765651402474283,0.24178763038888212,-0.1026392961876832
31.187905894295785,-0.1765546800833654,0.2435887343948534,-0.14173998044965774
31.18679377534721,-0.1744355308727264,0.2453898301847828,-0.15151515151515138
31.175022065014325,-0.1670785954181593,0.24711489561873445,-0.17106549364613866
31.178101398032336,-0.1620791828335695,0.2488097292199583,-0.1808406647116323
31.18617982569856,-0.1684420865876876,0.24974122293624434,-0.1808406647116323
31.17573088924729,-0.155204942852154,0.24789052984076304,-0.19061583577712593
31.180253485572344,-0.1568209549673802,0.2460398279171216,-0.20039100684261957
31.175787017928585,-0.1525025177293266,0.24634851370423452,-0.20039100684261957
31.182352735243708,-0.1353895949469585,0.24752653936764057,-0.20039100684261957
31.18488086852909,-0.1323736526550658,0.24851202822046656,-0.2101661779081132
31.180669368442445,-0.1164294810257424,0.24878910731737933,-0.20039100684261957
31.18591727539419,-0.1074098674031575,0.24906618621569082,-0.21994134897360684
31.178576581103737,-0.1023197642060116,0.2495800510027498,-0.2101661779081132
31.18249846814169,-0.091798133105542,0.2501908924650312,-0.20039100684261957
31.18813671700075,-0.0860655256389592,0.25038056663877056,-0.2101661779081132
31.178921847949105,-0.0630685037035631,0.24908471745893873,-0.19061583577712593
31.18867248097902,-0.0459102363537972,0.24778886393000565,-0.19061583577712593
31.17791373225436,-0.0543469254842343,0.24732904563626285,-0.17106549364613866
31.178062223289523,-0.0445131722016579,0.2472020634162094,-0.15151515151515138
31.18074003652064,-0.0496334836460205,0.24634053891716623,-0.12218963831867047
31.17508592845709,-0.0484513420373195,0.24285685465513973,-0.08308895405669592
31.19040183893589,-0.0538649782827606,0.23937313974808666,-0.06353861192570864
31.18718517864004,-0.0469728808160638,0.2380881289043939,-0.06353861192570864
31.1790303236707,-0.054930985219708,0.23769656851894397,-0.07331378299120228
31.181679180123247,-0.0630925165203997,0.2384185407713095,-0.08308895405669592
31.168296312192396,-0.0656119962347477,0.24319323651203892,-0.09286412512218956
31.16997856681297,-0.0782075851292584,0.24796787460710318,-0.08308895405669592
31.16931734083368,-0.1184813151667592,0.24905883347249422,-0.06353861192570864
31.151828981115266,-0.1298952126904981,0.2487629441436575,-0.06353861192570864
31.15133348820508,-0.1434659939061827,0.24846175391201725,-0.07331378299120228
31.13772054938134,-0.1613264520828629,0.2481409873912809,-0.1026392961876832
31.134919135724783,-0.1611801456737759,0.24782022060507372,-0.15151515151515138
31.139371287049663,-0.1751449734203264,0.24547962894000414,-0.1808406647116323
31.13207619657317,-0.1684206050272078,0.24231755054635673,-0.20039100684261957
31.134714070816976,-0.1762719620417094,0.2399160659128311,-0.20039100684261957
31.126594818583232,-0.1718625810549737,0.24028006095253604,-0.21994134897360684
31.12381490494768,-0.1738158877608964,0.2406440556612387,-0.23949169110459412
31.12985318904524,-0.1636916894618311,0.24052049719883373,-0.23949169110459412
31.123129385336146,-0.1572382477757291,0.24019411367842144,-0.23949169110459412
31.11980343792759,-0.1617795400331094,0.2399499293635956,-0.23949169110459412
31.11133001038224,-0.154927303283317,0.2399833619199471,-0.22971652003910048
31.11602856166993,-0.1509465070145771,0.24001679447350868,-0.21994134897360684
31.12841186255572,-0.1559024049213914,0.2373890035404297,-0.19061583577712593
31.117925524415085,-0.1596217554273491,0.2336950985565253,-0.19061583577712593
31.120896909761807,-0.1519544630696513,0.23132313422911588,-0.20039100684261957
31.1133738311066,-0.1330053239968407,0.23373430106173113,-0.19061583577712593
31.121821936111044,-0.1015898357599858,0.236145453766269,-0.1808406647116323
31.1373722582794,-0.0920987493097624,0.23718825016802877,-0.1808406647116323
31.137243480804567,-0.0599919879882105,0.23767324376298327,-0.1808406647116323
31.144394140260893,-0.0603094309751329,0.23728892601333437,-0.15151515151515138
31.145613281474493,-0.0368136704039822,0.2338131318100207,-0.08308895405669592
31.144397383302703,-0.0184679847082431,0.23033730823768597,-0.03421309872922773
