t,x,y,heading
6.5,192.0310515927333,-5.138940974368775,-0.055390402964691145
6.6000000000000005,195.05402845175334,-5.3074042293104755,-0.05567002189637018
6.7,198.0792042306844,-5.476543989279502,-0.055852571229108416
6.800000000000001,201.10576041643515,-5.6459438321655435,-0.055912815538025594
6.9,204.13230169912595,-5.815003563046782,-0.05580106407466848
7.0,207.16061247872554,-5.9832456898276805,-0.05549937401558628
7.1000000000000005,210.18834794249852,-6.150333239566204,-0.05512973036950817
7.2,213.21749027303417,-6.3163310619977295,-0.054745513885661734
7.300000000000001,216.24703609868604,-6.481122913864782,-0.0543413502405616
7.4,219.27717900850647,-6.644459093160669,-0.053851670316409826
7.5,222.30689584737578,-6.80626739615335,-0.05335638001037751
7.6000000000000005,225.33781720596505,-6.966633783077577,-0.05286082063387071
7.7,228.37106464211502,-7.125654631041033,-0.05237798847393315
7.800000000000001,231.40450870576123,-7.283233751572576,-0.051900612935849195
7.9,234.4399668556277,-7.439331095857172,-0.05137938163619523
8.0,237.47535748121746,-7.593830884386144,-0.050855586910945466
8.1,240.51073379964328,-7.746153560953707,-0.0501404075569524
8.200000000000001,243.5459366300139,-7.895281214377584,-0.04909320272677809
8.3,246.58140384440387,-8.04119120983139,-0.0480314107549656
8.4,249.61851012359858,-8.184031610289166,-0.046997110614864286
8.5,252.65543872516,-8.323741784491437,-0.0459713608949754
8.6,255.69311138468305,-8.460352155299484,-0.04494176964222682
8.700000000000001,258.7299474637426,-8.593796586792696,-0.0439136780571669
8.8,261.7667972964604,-8.724153324771352,-0.04289865170196685
8.9,264.8037695754427,-8.85145746965107,-0.041893586266974196
9.0,267.83994056263396,-8.975670826371719,-0.040888384442447454
9.1,270.87714270252695,-9.096961069492943,-0.039913651298646546
9.200000000000001,273.9135379041439,-9.215241935599737,-0.03893468554330696
9.3,276.951123553824,-9.330578067563058,-0.037951441245309414
9.4,279.988248403679,-9.442906488815902,-0.03696826795806103
9.5,283.0256825954021,-9.55226701546466,-0.03598870019152944
9.600000000000001,286.0633869425564,-9.658651624776478,-0.03500707628479253
9.700000000000001,289.10003720087667,-9.762010108748365,-0.03402387126941749
9.8,292.1369562075777,-9.862367074462494,-0.033033630126498216
9.9,295.1724958911694,-9.959658483304594,-0.032039810123075024
10.0,298.2084575899519,-10.05393092672487,-0.031041946651302936
10.100000000000001,301.24417395376105,-10.145179296545077,-0.03004921831559946
10.200000000000001,304.2801882329446,-10.2334045580018,-0.029051391637850057
10.3,307.31616330533774,-10.318585400977364,-0.02804980275546662
10.4,310.35117770618524,-10.400696642144341,-0.027048048291655247
10.5,313.38654852297475,-10.479756531476673,-0.026040317040236797
10.600000000000001,316.421483914561,-10.55572852830732,-0.025027265600761003
10.700000000000001,319.4567150726651,-10.628639800766745,-0.024017035039181497
10.8,322.49140517978674,-10.698478040826162,-0.023009240631694045
10.9,325.5260666623484,-10.765246037917457,-0.02199824492534414
11.0,328.56023060784196,-10.828942683631256,-0.02099006251339223
11.100000000000001,331.593342969184,-10.889549234206102,-0.01997897843730434
11.200000000000001,334.62586248843473,-10.94703969140836,-0.018955713513607912
11.3,337.65731514027925,-11.001405075694358,-0.017931850936790582
11.4,340.6900448802819,-11.052672913933403,-0.016903238930171142
11.5,343.72325273186027,-11.100805629928136,-0.01586725302996673
11.600000000000001,346.75774081135773,-11.1457176656138,-0.01479945069060963
11.700000000000001,349.7927715000503,-11.187385083523528,-0.013727966746945207
11.8,352.8275596611196,-11.22577790127989,-0.012650230499601279
11.9,355.86222332023846,-11.260898258510771,-0.011572547518887488
12.0,358.89537197170773,-11.292773294671246,-0.010508506673418308
12.100000000000001,361.92913609623804,-11.321401105025753,-0.009436119453466372
12.200000000000001,364.9627415311908,-11.34674863656411,-0.008355385108992966
12.3,367.9969284778886,-11.36884097201008,-0.007281009851487757
12.4,371.0312854823622,-11.38772300458799,-0.006222665571480895
12.5,374.06558158313,-11.403402465322477,-0.005167366881000212
12.600000000000001,377.10010833464634,-11.415860824866408,-0.004105513171508519
12.700000000000001,380.134386649592,-11.425122091218377,-0.0030522043898095694
12.8,383.16929943502464,-11.431208663207075,-0.002005515235119901
12.9,386.2037039906255,-11.434156962936303,-0.0009716235088041397
13.0,389.2387094455984,-11.433987892486634,5.570680250897983e-05
13.100000000000001,392.27366938312906,-11.430687605997006,0.0010874229830732096
13.200000000000001,395.30841338663254,-11.424275534780989,0.002112883876483335
13.3,398.34446237396435,-11.414840987767532,0.00310749816107344
13.4,401.3800085629237,-11.402376265471588,0.004106230465137417
13.5,404.4164001999789,-11.38686129807909,0.0051096282112562934
13.600000000000001,407.4525590698327,-11.368285961459547,0.006117962089684525
13.700000000000001,410.4891396923295,-11.346613327489738,0.007137062597172315
13.8,413.5255988789447,-11.321838066850733,0.008159079159703318
13.9,416.5616474951863,-11.293959751242852,0.009182175792208288
14.0,419.5977188178162,-11.262914895222933,0.010224981826063705
14.100000000000001,422.6334422828854,-11.228640790153982,0.011289779608871675
14.200000000000001,425.6694106446215,-11.191092370606384,0.012367225455777574
14.3,428.7046697187835,-11.150277907604996,0.01344597027896581
14.4,431.7408845680732,-11.106464776986684,0.014429179785197975
14.5,434.7779689726747,-11.05962749219375,0.015420569847104843
14.600000000000001,437.8157008001114,-11.009778903157018,0.016408332977701223
14.700000000000001,440.85438806664223,-10.956909663903653,0.01739695493896403
14.8,443.8926014806143,-10.90125968711298,0.018314629990119805
14.9,446.9313612218078,-10.84291342159863,0.019198324964349298
15.0,449.96935268569297,-10.78201629486622,0.02004250935801241
15.100000000000001,453.0069938315745,-10.71874801148298,0.020825085627090085
15.200000000000001,456.04443453543917,-10.653702532374885,0.021411294985290454
15.3,459.08168092542223,-10.586879307087399,0.021997703774305943
15.4,462.1197978909959,-10.518329294705525,0.02255949448071152
15.5,465.1581178582675,-10.448450947532931,0.02299495478234745
15.600000000000001,468.19742096671155,-10.377172861233554,0.023447816942785443
15.700000000000001,471.2366430800892,-10.304512536012155,0.02390298693475792
15.8,474.27544459456846,-10.230462482875883,0.024363355365882897
15.9,477.3141011307986,-10.154998197423259,0.02482964945720683
16.0,480.35202931948635,-10.078095932672152,0.02530864455520736
16.1,483.39067973879787,-9.999617405907234,0.025821030374688175
16.2,486.429624050626,-9.919491883903957,0.02636012850092385
16.3,489.4690041212461,-9.837604589682938,0.026935588039836866
16.400000000000002,492.50795973928933,-9.753664861400235,0.027614220739014626
16.5,495.54653107943375,-9.66738768850649,0.028386365944345706
16.6,498.5851899987082,-9.578695947010484,0.02917950662353474
16.7,501.6238920216369,-9.487074173137556,0.030142482960783062
16.8,504.6633032137287,-9.392010781690265,0.031266717528475034
16.900000000000002,507.70274926154616,-9.293530036243459,0.0323895549786598
17.0,510.742479989819,-9.19096596684668,0.03372837373025391
17.1,513.7819298628327,-9.084127266169498,0.03513620408724743
17.2,516.8204529434064,-8.972958447478414,0.036570153706294885
17.3,519.8585046855258,-8.857601977396033,0.03795230921607118
17.400000000000002,522.8958236223223,-8.738068615846162,0.03933459407036036
17.5,525.9335629872795,-8.614385182006727,0.04069314085578162
17.6,528.9713367246517,-8.486453969495562,0.04208860611773593
17.7,532.0094325194445,-8.354326372103106,0.04346287889725093
17.8,535.0476520385985,-8.218060821708104,0.04482042548189299
17.900000000000002,538.0853742289727,-8.077671159937601,0.04618257683584876
18.0,541.1229885063827,-7.93317421068805,0.04753339070711112
18.1,544.1598168586091,-7.784593422150062,0.048887320774271076
18.2,547.1964128248093,-7.631869597907477,0.0502520743445469
18.3,550.2325195804065,-7.47502403764857,0.051614211183073126
18.400000000000002,553.2694824343102,-7.313977363597056,0.05297923562232404
18.5,556.3067638793136,-7.148746231895592,0.05434742375792812
18.6,559.3438488289057,-6.979363329631984,0.05571382172764238
18.7,562.3814390729202,-6.805788497688819,0.057080207041530426
18.8,565.4183362230643,-6.628089917370367,0.05844656106835827
18.900000000000002,568.4553908326748,-6.44620938250745,0.0598157058517127
19.0,571.4920741243794,-6.260176851584424,0.06118528305787936
19.1,574.529006381464,-6.06996932178197,0.0625497667931988
19.200000000000003,577.5663188211676,-5.875583552812789,0.06391210250934558
19.3,580.6036798849383,-5.677160986101814,0.06523459568491184
19.400000000000002,583.6417506237763,-5.474664400576862,0.0665545761065387
19.5,586.679191259913,-5.268168347639654,0.0678791230731114
19.6,589.7164696209641,-5.057610903253809,0.06921364616559797
19.700000000000003,592.7542401116599,-4.843128245087818,0.07048831199405116
19.8,595.7922403078506,-4.624921190303877,0.0717027510302656
19.900000000000002,598.8307185214577,-4.4032809601895995,0.0728155202945739
20.0,601.8683763824345,-4.178422204012622,0.0738889651292749
20.1,604.9060369011085,-3.950310969197019,0.07495369962796083
20.200000000000003,607.9426638257702,-3.7191679653087024,0.075971840072232
20.3,610.9792384787368,-3.4851258050153766,0.07692231947710634
20.400000000000002,614.0157473394406,-3.2484147874786773,0.07779765285664783
20.5,617.0517612657233,-3.0092277569351653,0.07862085257556
20.6,620.087756860395,-2.767706445054978,0.07938540484850098
20.700000000000003,623.1232629811751,-2.5240470538378714,0.08009803868684562
20.8,626.1588928843544,-2.2781712225785626,0.08082021189170693
20.900000000000002,629.1940160819503,-2.03023847841365,0.08150689382750567
21.0,632.2281811878106,-1.780288867791484,0.08219279125766953
21.1,635.2621600542255,-1.5284252128691307,0.08282439799572827
21.200000000000003,638.2959022477743,-1.274630487513586,0.08346297024724003
21.3,641.3297335120391,-1.0188183150327113,0.08412085663178331
21.400000000000002,644.3636475848721,-0.7609470906439513,0.0847924204562853
21.5,647.3978515792045,-0.5010158519223773,0.08545838050193817
21.6,650.4316022606358,-0.2389076948299802,0.08618338165962217
21.700000000000003,653.464935820018,0.025590444284767477,0.08697718811007936
21.8,656.4987831404645,0.29265707768925564,0.08780269806705235
21.900000000000002,659.5315956260965,0.5622397976939941,0.08865568163962995
22.0,662.5644616169982,0.8348018353308315,0.0896286844320857
22.1,665.5962894012875,1.1103264094592422,0.09062843890163083
22.200000000000003,668.6270400649652,1.3890934581979777,0.09172145822714368
22.3,671.6568144845388,1.67140764671398,0.0929116546115083
22.400000000000002,674.686220390871,1.9573128182531483,0.09409793215178376
22.5,677.715798044265,2.2468466452504066,0.0952796657561621
22.6,680.7450374593028,2.5399046663345097,0.09644297312372084
22.700000000000003,683.774427957847,2.836523709690032,0.0976026540463674
22.8,686.8026883520103,3.1365742584625016,0.09876111521942553
22.900000000000002,689.8302496001003,3.4401030656191516,0.09992133529998297
23.0,692.8574802488073,3.747145416186871,0.10108113607525117
23.1,695.8831666601474,4.057594580927514,0.10224673518871273
23.200000000000003,698.909395340849,4.371683225216801,0.103418515680616
23.3,701.9353689152919,4.689350020042539,0.10459690477204142
23.400000000000002,704.9610644677412,5.01058422225101,0.10577248510353952
23.5,707.9866354947833,5.3353907472073665,0.10694420961074315
23.6,711.011216586363,5.663697508150241,0.10812287387571691
23.700000000000003,714.0347060884463,5.9956203168371776,0.10934350183488042
23.8,717.0571597625744,6.331258244494896,0.11059504009483022
23.900000000000002,720.0795324423786,6.670707352733113,0.11184343490731904
24.0,723.102112931283,7.014104901770458,0.11312566592364964
24.1,726.1236762025942,7.361429368235621,0.11444629691209543
24.200000000000003,729.1451063208593,7.712795298244525,0.11577125006600157
24.3,732.1658192949046,8.068104617442778,0.1170863192827169
24.400000000000002,735.1856726519167,8.427325940915857,0.11839689219062126
24.5,738.2048521058498,8.790506487198321,0.11971592580449782
24.6,741.223611178728,9.157685004738099,0.12103771260946
24.700000000000003,744.2414612322037,9.528914486430304,0.12239635540350577
24.8,747.258993013247,9.904259823404537,0.12375255839538775
24.900000000000002,750.2770553528918,10.283708458885783,0.12506967318185896
25.0,753.2954594774673,10.667212464460167,0.12637808306253087
25.1,756.3132788995792,11.054655053861385,0.12768646611379417
25.200000000000003,759.3305425548469,11.446016632398672,0.12898730647464823
25.3,762.3466345225565,11.841207853103208,0.13028536993734932
25.400000000000002,765.3621235919437,12.240312181048283,0.1315866685065864
25.5,768.3770763948128,12.64334008801678,0.1328885490459305
25.6,771.3907405678666,13.050195858888907,0.1341923476966478
25.700000000000003,774.4037223013215,13.460962669393494,0.13549697592481952
25.8,777.4155882861902,13.875584209985739,0.13680281951122192
25.900000000000002,780.4265326722357,14.29408836714025,0.13810945462294832
26.0,783.436665328809,14.716508048351228,0.13942211311072464
26.1,786.4456434491723,15.142798193882603,0.1407361382560462
26.200000000000003,789.4538746897636,15.573045086965212,0.14205979812764527
26.3,792.461420040127,16.00725912140544,0.14338413145719575
26.400000000000002,795.467908566788,16.445361140005815,0.14470038669298713
26.5,798.4735462751806,16.887385298372298,0.14601831931633977
26.6,801.478057007515,17.333308219148133,0.14734222130798136
26.700000000000003,804.48159537795,17.782842522801563,0.1485654728154158
26.8,807.4852850049372,18.235870131546193,0.1496954329939066
26.900000000000002,810.4884752050377,18.692195418886943,0.15079341031372084
27.0,813.491098982176,19.151485789253826,0.15178648959549632
27.1,816.4926346847675,19.612680960598738,0.15246070211851107
27.200000000000003,819.4938051782378,20.075335054229953,0.1529538369116195
27.3,822.4934508264868,20.539073916708386,0.15338359197921048
27.400000000000002,825.4927021923709,21.00387566470577,0.15374953170501926
27.5,828.4923439540105,21.469569601535746,0.15402028013998884
27.6,831.4916499910182,21.935721399302427,0.15418630745714412
27.700000000000003,834.4913098736611,22.401835799682424,0.15415623293669664
27.8,837.4906571240635,22.86740885427602,0.15399581121817313
27.900000000000002,840.4896303834768,23.332212988030285,0.15376434269823033
28.0,843.4885770470745,23.796164635153648,0.15348807924674698
28.1,846.4871005237482,24.259220851532106,0.15321774756860992
28.200000000000003,849.4861943568283,24.721673974101837,0.15299264719925937
28.3,852.4852345075733,25.183487822262915,0.15278712759715768
28.400000000000002,855.4844837701396,25.6448245599725,0.1526212438782858
28.5,858.4830770801291,26.10564644311084,0.15248638122377509
28.6,861.4817108096227,26.56606582727625,0.15235322430241469
28.700000000000003,864.479390427702,27.025989892762276,0.15223953862939035
28.8,867.475749291052,27.485401447234672,0.15213849928807238
28.900000000000002,870.4707388595507,27.944473284520758,0.15209616437829207
29.0,873.4637024569681,28.403343455099424,0.15213170580675497
29.1,876.4552680292906,28.862073298320617,0.1521558779862736
29.200000000000003,879.4435450222524,29.320366793520154,0.1521780866088085
29.3,882.4297016278855,29.778299268192015,0.15216636365449862
29.400000000000002,885.4125106494557,30.235663277162928,0.15214831300244253
29.5,888.3924879115194,30.69222183430102,0.1520265914198623
29.6,891.3704396538737,31.14788618400092,0.15183501483885872
29.700000000000003,894.3453267931915,31.60158920966649,0.1513447884531649
29.8,897.3184061871448,32.05273176633129,0.15059368558024885
29.900000000000002,900.2884060644426,32.501000233947615,0.14980146106267225
30.0,903.2565713767291,32.94595859801685,0.14880215823354737
30.1,906.2227467129046,33.387373850160266,0.14773209869660028
30.200000000000003,909.1879179745355,33.82479301203291,0.14646268370853102
30.3,912.1517086058795,34.258138432201264,0.14518446980852318
30.400000000000002,915.1148287938524,34.687518961047026,0.14390654923773064
30.5,918.0772320416992,35.113224423892696,0.14272564124070147
30.6,921.0392791072461,35.5352986639625,0.14154125761485867
30.700000000000003,924.0011504047926,35.9538207935303,0.14037393893678152
30.8,926.9591491837023,36.368266575938314,0.1392040154440967
30.900000000000002,929.9196314144158,36.77980466754105,0.1381253234965496
31.0,932.8804026173456,37.18814019147411,0.1370506922058969
31.1,935.8426992259856,37.59340931797639,0.13596501717831236
31.200000000000003,938.8063453796711,37.995566317729704,0.1348728934751169
31.3,941.7707797024312,38.39454587531331,0.13378483261037855
31.400000000000002,944.7365296201834,38.79045594978805,0.13270947369586292
31.5,947.702467775995,39.18317734058491,0.1316447210738662
31.6,950.6709611925605,39.572917428379256,0.13054553692796372
31.700000000000003,953.6395746105617,39.959155221603524,0.12938035926198047
31.8,956.609532772186,40.34184829475732,0.1281485752263619
31.900000000000002,959.5791363499999,40.72037471914859,0.12678328706645195
32.0,962.5510523330664,41.09501139519747,0.1253975391915155
32.1,965.5236071884215,41.465219346836534,0.12390402353978146
32.2,968.4981024117849,41.83092971584425,0.12233476165144667
32.300000000000004,971.4735832577508,42.19192112027118,0.12073199376919733
32.4,974.450889761907,42.54830095224103,0.11913193029188603
32.5,977.4300485228601,42.899814298580374,0.1174477863830393
32.6,980.4114657898202,43.24627294027663,0.11568714423018181
32.7,983.3955453427674,43.587719600139124,0.11392729753820995
32.800000000000004,986.3814250193193,43.92396327273401,0.11213883053542867
32.9,989.3698851580334,44.25463408883566,0.11020095060840605
33.0,992.3586167949304,44.579529661123054,0.10828164817834843
33.1,995.350018465114,44.89892342615425,0.10636763045305621
33.2,998.3424845669548,45.2127450999433,0.10448865317766665
33.300000000000004,1001.3375769286663,45.52119161699891,0.10262220203856975
33.4,1004.3345591838406,45.824311015636646,0.10079876124288425
33.5,1007.333928882241,46.12226480733669,0.09901395794469102
33.6,1010.3351763881135,46.41523045778751,0.09730634174703554
33.7,1013.337717357407,46.7033529348083,0.0956666262433048
33.800000000000004,1016.3423330400614,46.98669717803845,0.09402492519834152
33.9,1019.3475812840937,47.26539161049616,0.09247143258180349
34.0,1022.3552073143146,47.53968564351298,0.09094792247704377
34.1,1025.3635323949234,47.80952382359103,0.08945774749674865
34.2,1028.3740256809194,48.075518205553124,0.08812689422923425
34.300000000000004,1031.3856952014871,48.337579124129434,0.08679654098861031
34.4,1034.3981706446639,48.59567470328729,0.08546686958090187
34.5,1037.411854411648,48.8499186916423,0.08416390257097761
34.6,1040.4264033210256,49.100336470884024,0.08287944583405499
34.7,1043.4427844880238,49.34709139372574,0.08162320233319333
34.800000000000004,1046.4600337747852,49.59016750335437,0.0803885424002066
34.9,1049.4784467072775,49.82966369750804,0.07917918969557616
35.0,1052.4973337489641,50.065529577319104,0.07797168094849401
35.1,1055.5162571737494,50.29787306073291,0.07681094709838408
35.2,1058.5355666741673,50.5271411339107,0.07578850094921395
35.300000000000004,1061.5544023510658,50.75343748139684,0.07482152898806828
35.4,1064.5742694286118,50.97696764092052,0.073885126206375
35.5,1067.5933154491581,51.19788366046242,0.07304393019662545
35.6,1070.6138909736517,51.41632087875465,0.07219075385019258
35.7,1073.6338770213108,51.63208181408829,0.07132316164688972
35.800000000000004,1076.654218252357,51.84522598512756,0.07045276821542922
35.9,1079.6745839190721,52.05575410100204,0.06959030133141844
36.0,1082.6943222161265,52.26360183300052,0.06872133050958563
36.1,1085.7148863905181,52.4688145102257,0.06783428770060088
36.2,1088.7352934476376,52.671306119981836,0.0669409963696866
36.300000000000004,1091.7571123412563,52.87121073194029,0.06605748623930316
36.4,1094.7772891358845,53.06837624237237,0.0651902659729011
36.5,1097.7971336203848,53.26309755650167,0.06439143445362233
36.6,1100.8156263772064,53.45541647330671,0.06362755521349617
36.7,1103.8329917900558,53.6452528615882,0.06283180268056447
36.800000000000004,1106.8503185483094,53.83266343377292,0.06203177311993857
36.9,1109.8666834795672,54.01767908190337,0.06126054004015449
37.0,1112.8833115319617,54.200279513662174,0.06045753710498307
37.1,1115.898783307785,54.38037288073984,0.05965225858354777
37.2,1118.914402294668,54.55801929798926,0.05884077289307442
37.300000000000004,1121.928738994668,54.733134278098824,0.05802881229764014
37.4,1124.9424829786155,54.90576749821066,0.05721945053611644
37.5,1127.9556216001909,55.07604291474989,0.05645093928813576
37.6,1130.9674380026756,55.24404497168826,0.055723228774589136
37.7,1133.9788984099737,55.41013410320609,0.0550965357122558
37.800000000000004,1136.9885154744275,55.575064439168635,0.05474634320042278
37.9,1139.9979437503296,55.739255919856035,0.054504989129192875
38.0,1143.0047209117367,55.90258913392236,0.054268351828164564
38.1,1146.0110284386571,56.06524569679941,0.05405239531317673
38.2,1149.0167722220326,56.227532850398326,0.053939970320644945
38.300000000000004,1152.0225876219747,56.39030103216339,0.05409825362203242
38.400000000000006,1155.02550891062,56.553382557416946,0.05425432979157447
38.5,1158.029187777925,56.716898549730914,0.054384891468757
38.6,1161.031728373654,56.880774799431485,0.05452509688880378
38.7,1164.033223507437,57.045014725457676,0.05466485523274819
38.800000000000004,1167.0350314369432,57.2096629892703,0.05479479396690101
38.900000000000006,1170.034749270164,57.37445661811519,0.05488121045388623
39.0,1173.0336476363343,57.5394779188069,0.05497186658977872
39.1,1176.0308013484407,57.70472096410632,0.05507756258356745
39.2,1179.0276626251634,57.870185559959694,0.05515662937061123
39.300000000000004,1182.0244361069629,58.035790685497574,0.05520499300614681
39.400000000000006,1185.0203778871717,58.201420729952815,0.05522857951660082
39.5,1188.0163702795537,58.36715932055961,0.0552637684036811
39.6,1191.010725425897,58.53293400921567,0.05530594239085462
39.7,1194.0049783921072,58.69880994534543,0.05534153642447841
39.800000000000004,1196.9976982273704,58.86495642019968,0.055459950903256214
39.900000000000006,1199.9905596438562,59.031521716621455,0.05559684182603911
40.0,1202.98226612471,59.198451556761185,0.05573973458935014
40.1,1205.9740481373271,59.3657975183285,0.05587698568459948
40.2,1208.9657306938313,59.53364560326238,0.05604615410179036
40.300000000000004,1211.9571370330782,59.70199669036678,0.05621893815395446
40.400000000000006,1214.94891131589,59.87090498319698,0.056397694710367034
40.5,1217.9406714220165,60.040371828756115,0.056584063258694695
40.6,1220.9338890472675,60.21052603210124,0.056785470620843596
40.7,1223.9263571129334,60.381268385209154,0.056995571573683936
40.800000000000004,1226.9196477135288,60.55271406333297,0.05721414546845856
40.900000000000006,1229.9111038179742,60.72473291511249,0.05744012936498755
41.0,1232.9027339979548,60.89747511894504,0.057677786213168256
41.1,1235.8931814451419,61.070899950692755,0.05792805474780151
41.2,1238.8855725314202,61.24521870782398,0.05818824057174233
41.300000000000004,1241.878706404991,61.42005931168669,0.058347589741337566
41.400000000000006,1244.8726887007122,61.59492333237801,0.0583388876440487
41.5,1247.8677413742648,61.76967039026274,0.05827916619953002
41.6,1250.8627332008869,61.94386560490543,0.05809671535926967
41.7,1253.8586715391652,62.11737151335683,0.057849093948251086
41.800000000000004,1256.8545481542633,62.29004685731218,0.05757396962069879
41.900000000000006,1259.8518123608435,62.461881280106276,0.05726773512834673
42.0,1262.849654650781,62.63221511462594,0.056757784992501524
42.1,1265.84845671033,62.800953935455134,0.0562094695435859
42.2,1268.8479823050309,62.96807689661418,0.055658917603269145
42.300000000000004,1271.847960000246,63.133557938713174,0.05510491335021424
42.400000000000006,1274.8487693105862,63.297500414284286,0.0545784958925556
42.5,1277.8502151521182,63.459888004779,0.05405042522613651
42.6,1280.853275831021,63.620806790571876,0.053533727764252706
42.7,1283.8559889644328,63.7801759604757,0.05302530399551151
42.800000000000004,1286.8605380019833,63.9382017684342,0.0525470985425964
42.900000000000006,1289.86491881137,64.09477570065727,0.05206810366649784
43.0,1292.869868238947,64.24998044948663,0.05160384899415946
43.1,1295.8753498033795,64.40381678768715,0.05114062384772399
43.2,1298.8818378701494,64.55632681988115,0.05068352714876004
43.300000000000004,1301.8889045000503,64.70750126720391,0.050230773119286275
43.400000000000006,1304.8966257068046,64.85734222878648,0.0497776129039032
43.5,1307.9055262651566,65.00587665805254,0.049324976925248676
43.6,1310.914634827298,65.1530690469402,0.048876654509965325
43.7,1313.924889803372,65.29887406118154,0.04839827635700727
43.800000000000004,1316.934721989257,65.44320822848206,0.04791751615367161
43.900000000000006,1319.9457684523043,65.58616848791208,0.047442968777107526
44.0,1322.9568326762549,65.7277088208611,0.04697216985008824
44.1,1325.9682803123837,65.86787036568656,0.04650934869678471
44.2,1328.9809115741512,66.00661191485587,0.04602076254664387
44.300000000000004,1331.9937536887812,66.14352470999569,0.04541182763032534
