t,vEgo,aEgo,roll,rollLateralAcceleration,targetLateralAcceleration,currentLateralAcceleration,steerCommand,gain
34,5.780423751101127,-0.8565453069617022,-0.0306355259042542,-0.3004875009450656,0.1823227005441988,0.1823227005441988,0.372790829410452,1.6018059038968955
35,5.69166372253688,-0.9047937672636668,-0.031166052408891896,-0.3056894813277353,0.1773787859514292,0.1773787859514292,0.3746284765265242,1.603080512282312
36,5.584793140869841,-1.022547425049371,-0.0313803759393916,-0.30779096709780407,0.1710776966382603,0.1710776966382603,0.3755341341921028,1.6040724441073915
37,5.448062689485158,-1.2617380718933977,-0.0313895132914929,-0.30788056037844874,0.1734540785542429,0.1734540785542429,0.3807078105715081,1.603988988446453
38,5.307524873001986,-1.356116732162472,-0.031491002959955,-0.3088756819891848,0.1735936180530345,0.1735936180530345,0.3817175177797341,1.604674201214987
39,5.173984249084997,-1.3269444663279475,-0.0321863520912083,-0.31569359970284355,0.1739968849493322,0.1739968849493322,0.3770518139679619,1.6074107834957907
40,5.053867348377676,-1.253269535681241,-0.0328817012224615,-0.3225113647753642,0.1684837270601936,0.1684837270601936,0.3721204560824342,1.611829062382495
41,4.934592215589162,-1.1899541738280976,-0.0332897655336082,-0.32651228480561767,0.1577053337756938,0.1577053337756938,0.366487193817012,1.6163749956619466
42,4.858319721155689,-0.9315099375666444,-0.033518558595902,-0.32875549263136866,0.1483669867482588,0.1483669867482588,0.3619687775800059,1.6200887889607904
43,4.796831496313617,-0.7096927357461709,-0.0336974927705034,-0.3305098456450417,0.1385504375794549,0.1385504375794549,0.3588942422340941,1.622291253856507
44,4.745113003020307,-0.6078112730784676,-0.0335402722567629,-0.3289683839198255,0.1336336914914457,0.1336336914914457,0.3566835137681828,1.621869931671822
45,4.680450817649831,-0.6489163081427053,-0.0333830517430224,-0.3274269140630734,0.130755389674731,0.130755389674731,0.3548209060511805,1.6207077137986734
46,4.602684879200625,-0.743002146937067,-0.0334838653522401,-0.32841534288070573,0.1265595269435259,0.1265595269435259,0.3527551310200069,1.6200061855062475
47,4.511210935229363,-0.8629399581182032,-0.0337536209493572,-0.33106014996943983,0.1211878630487484,0.1211878630487484,0.3481446464610715,1.620424602559738
48,4.416043932701965,-0.9308319363521596,-0.0339686120821218,-0.3331680039936386,0.1160650423775761,0.1160650423775761,0.3437508508265146,1.6214221219464977
49,4.312782720007218,-1.0024282226692232,-0.0338381493430857,-0.331888900002992,0.1107362820208351,0.1107362820208351,0.3380220941738324,1.6220865244558196
50,4.220371793855778,-0.9587539879370248,-0.0337076866040497,-0.33060979036342264,0.105734480189027,0.105734480189027,0.331975824893281,1.6220306535260465
51,4.104262870399155,-1.1044519079904611,-0.0334779935590796,-0.32835777287208145,0.0998163441416947,0.0998163441416947,0.3270771974827674,1.6215095136344004
52,3.988517715004334,-1.1332516290903472,-0.0331905665084862,-0.32553967993681165,0.094035703213012,0.094035703213012,0.3256281335772081,1.6208450905102136
53,3.873658633319353,-1.1256987247907213,-0.0330092094538137,-0.32376154174417276,0.0888402132710882,0.0888402132710882,0.3244654997141638,1.6200662803631214
54,3.7677335677269497,-1.0726696839573613,-0.0334910354576235,-0.3284856421789458,0.0819877914235939,0.0819877914235939,0.3190156479992993,1.6201414086444024
55,3.682139647339723,-0.9213738655312894,-0.0339728614614333,-0.3332096663537099,0.0755568049886381,0.0755568049886381,0.3162188344271467,1.6209546610218268
56,3.609864530703901,-0.8001102076799388,-0.0340211811837852,-0.33368340892279985,0.0673992929966455,0.0673992929966455,0.3144438861797397,1.621655063846849
57,3.563672741899549,-0.5718120538853549,-0.0338150544205417,-0.3316624684205554,0.0654736298191949,0.0654736298191949,0.3145935324676114,1.6215277235792942
58,3.535675729382897,-0.3848008001553589,-0.0336533185534436,-0.33007674226856126,0.0645577114403715,0.0645577114403715,0.3150318255328715,1.6208594143132395
59,3.4892071097096093,-0.4362675714442797,-0.0338387357418231,-0.3318946492814573,0.0629063553927072,0.0629063553927072,0.3152424658249158,1.6204342896855195
60,3.454295636469464,-0.3765701278312779,-0.0340241529302027,-0.333712544883971,0.0616680212287104,0.0616680212287104,0.3154779382671757,1.6203571137672106
61,3.420422996925981,-0.3559277922410094,-0.0342083713259988,-0.3355186757388703,0.0601248659604092,0.0601248659604092,0.3160585648761044,1.6206685166099122
62,3.384768171073047,-0.3552671094935551,-0.03439191287635799,-0.3373181592802437,0.0586213378906908,0.0586213378906908,0.3143926076537526,1.6214263023819064
63,3.365076585701482,-0.2359952784285501,-0.0345388622747489,-0.3387588767659857,0.0579724645290581,0.0579724645290581,0.312548255493059,1.6224956401319495
64,3.3407663870862376,-0.2392243963363583,-0.034413846687471,-0.33753320264630765,0.0568529849506953,0.0568529849506953,0.3111767274351936,1.6229026062477596
65,3.314521120828544,-0.2401758892638428,-0.0342888311001932,-0.3363075232513589,0.0554843760553347,0.0554843760553347,0.3087360652097225,1.6225817731086543
66,3.3200520445077824,-0.0487544122058915,-0.0340981246439262,-0.3344377864933921,0.0554483044825892,0.0554483044825892,0.3049393551880979,1.6219810885606967
67,3.32879488926487,0.0381694298183197,-0.0338691264225034,-0.33219261103205416,0.0543025147087698,0.0543025147087698,0.3052152162990493,1.6218069313318524
68,3.351932681601452,0.1810249112947085,-0.0336689445842616,-0.3302299467940259,0.0510021969856554,0.0510021969856554,0.3048958829081015,1.6218571327081277
69,3.397946041805986,0.3586332934546377,-0.0336832059368127,-0.3303697713390952,0.0512865238409412,0.0512865238409412,0.3010721755360936,1.621713563364429
70,3.42389921335241,0.2947076926653079,-0.0336974672893638,-0.33050959581697176,0.050725223999104,0.050725223999104,0.2908585620708281,1.6216051111192846
71,3.471068247323458,0.4202098562248078,-0.0336291547577615,-0.32983982955711555,0.0461186638382469,0.0461186638382469,0.2749025842921057,1.6216642229499147
72,3.5218077721899745,0.4754147751149108,-0.03351264203969309,-0.32869748381073793,0.0331219843547717,0.0331219843547717,0.2451927026785909,1.6220407783073931
73,3.579110859857713,0.5367031992766127,-0.0333334330190255,-0.3269404251819548,0.0128314389253349,0.0128314389253349,0.2162553450380541,1.6226590570953374
74,3.657563521859116,0.7087389744891994,-0.0326555081507094,-0.3202936019754483,-0.0214141973148525,-0.0214141973148525,0.1977626234366037,1.6232276272167985
75,3.7388329180086526,0.7716303111228904,-0.0319775832823933,-0.3136466315677325,-0.0543877562190823,-0.0543877562190823,0.198011255780942,1.6229791975224586
76,3.8141024851840855,0.7656800767517885,-0.0316518958856539,-0.31045325503389465,-0.0764079475655486,-0.0764079475655486,0.2083258593287394,1.6218617302792726
77,3.908598022482185,0.8872145741525201,-0.0315200178450457,-0.30916017675914154,-0.0747229857710535,-0.0747229857710535,0.2231839701756173,1.619781487430645
78,4.008203008938822,0.9658717466220158,-0.0314522027195725,-0.3084952401154104,-0.0599162448494785,-0.0599162448494785,0.2484288647134541,1.6172511680909072
79,4.112005555840429,1.0078101075942212,-0.0317675156511657,-0.31158691474354666,-0.0426103691538695,-0.0426103691538695,0.2677062618058584,1.61500522169269
80,4.196560565525862,0.8931823843829036,-0.032082828582759,-0.31467855839301356,-0.010969015752716,-0.010969015752716,0.2669989660753023,1.6125974094825632
81,4.269286690207112,0.7933831640549586,-0.032150965277401695,-0.3153466346604916,0.0150119551692007,0.0150119551692007,0.2670144902589295,1.6106922406906423
82,4.345628420743416,0.7750989683459263,-0.0320791473062259,-0.31464246365236154,0.01479660599262,0.01479660599262,0.2674879916406468,1.6097486783952752
83,4.424887134890026,0.7891815915896401,-0.0320178281764037,-0.31404123188534155,0.015479704138222,0.015479704138222,0.2678545737669225,1.6081639387232087
84,4.508710208659532,0.8199574938235836,-0.0320211699595401,-0.3140739979740426,0.0161656733391542,0.0161656733391542,0.267480872736692,1.6066558629816434
85,4.589264907280548,0.8155582000866903,-0.0320245117426765,-0.3141067640592362,0.0167015308526989,0.0167015308526989,0.2668632521416253,1.6065940012512543
86,4.674176158817689,0.8430711877018091,-0.0319406408607996,-0.3132844114737333,0.0170717553104422,0.0170717553104422,0.2666009282690273,1.607875641794264
87,4.74993145073308,0.7823094327855167,-0.0318018586915334,-0.3119236498018596,0.0176357586156183,0.0176357586156183,0.2670516931134938,1.6100725985302091
88,4.83560758681911,0.8279226425120816,-0.0316861360274116,-0.3107889823991916,0.0184726735582775,0.0184726735582775,0.2675465733335468,1.6122859041549642
89,4.915645981002257,0.7983434483622774,-0.0317162402405149,-0.3110841563477995,0.0188623068952863,0.0188623068952863,0.2675075973016373,1.613895856726566
90,4.982073603037718,0.7122448195986724,-0.0317463444536183,-0.3113793300144841,0.0193029001929307,0.0193029001929307,0.2671072580184012,1.6150790323522415
91,5.032483325366899,0.5889543962957725,-0.0317112988826699,-0.31103570600234154,0.0196310580172912,0.0196310580172912,0.2668311609117916,1.6151608107314066
92,5.094516069039588,0.6175845190848113,-0.0316349684089455,-0.31028727961822605,0.0198724763071418,0.0198724763071418,0.2668893330516224,1.6137555108259494
93,5.13527802121302,0.4782361225993267,-0.0315660826315533,-0.30961184752347143,0.0201966479489455,0.0201966479489455,0.2668462075710743,1.6124054454718728
94,5.169101923159161,0.3866849810486674,-0.0315455126570611,-0.3094101565341408,0.0205046616930279,0.0205046616930279,0.2677336662343691,1.6113869762479474
95,5.195496528742577,0.3076957041736588,-0.0315249426825688,-0.30920846541389035,0.0206667338369603,0.0206667338369603,0.2693552461738362,1.6106661158531963
96,5.228356462679102,0.3152935452845674,-0.0316479280080917,-0.3104143496492371,0.0207151645312083,0.0207151645312083,0.2700390731401749,1.610426569981923
97,5.240949500332832,0.19069459778365,-0.0318640223788431,-0.31253316662112446,0.0208527905125977,0.0208527905125977,0.2695620437525236,1.6108191597780999
98,5.25358764534485,0.1373594430940352,-0.0320443325978228,-0.3143011068878488,0.020042317413068,0.020042317413068,0.2684610031737934,1.6117309405823907
99,5.263812672040979,0.1162104179129119,-0.0319882255031799,-0.3137509783624026,0.0199391682047845,0.0199391682047845,0.2681785518447328,1.6124763379050786
100,5.270879322471563,0.076029741409207,-0.0319321184085371,-0.3132008488492675,0.0189689189582412,0.014662756598240456,0.206223516032942,1.6129608933372754
101,5.27028475417251,0.019413195316542,-0.0318892811720053,-0.31278082950102587,0.0189971189107327,0.024437927663734094,0.20588268164689907,1.6125454445879426
102,5.269816794343926,-0.0110394586344204,-0.0318554714009016,-0.31244932409742593,0.0190993627813422,-0.004887585532746819,0.205861216035422,1.6129954706371168
103,5.285318075788599,0.0933088094068491,-0.0318653844684634,-0.3125465219372075,0.019352116863327,-0.053763440860215006,0.2060152942470607,1.6097833406940802
104,5.2714729402295015,-0.0554730396749836,-0.0321524295678637,-0.31536099192594635,0.0184012895152725,-0.06353861192570864,0.20672689632140967,1.5972421605862186
105,5.23844069987471,-0.2259526279407643,-0.032439474667264,-0.3181754359305514,0.0174624402786884,-0.053763440860215006,0.207790623805583,1.5770371009979292
106,5.1945601272657305,-0.3605520835974097,-0.0321768256276195,-0.31560019348421137,0.0158906172925311,-0.053763440860215006,0.20764046529251431,1.5521707705418897
107,5.153141689505661,-0.4013307883314703,-0.0315977070220598,-0.3099219280903626,0.0140843546190196,-0.053763440860215006,0.20637340139017085,1.523136677272312
108,5.072311785592649,-0.6781295320052111,-0.0310787893220127,-0.30483384499987554,0.0104030611760822,-0.04398826979472137,0.20484898675838548,1.4906781792189285
109,4.9657827402674135,-0.9395992226647396,-0.030997784041324902,-0.3040395659445693,0.0016916294408941,-0.04398826979472137,0.20356639968313647,1.4577072272533562
110,4.834754048386764,-1.1706930156514526,-0.0309167787606371,-0.3032452848941994,-0.0041058167285682,-0.04398826979472137,0.20374167724645528,1.4245405272778053
111,4.692293486300854,-1.3475627238378274,-0.030885210574562,-0.30293574883121394,-0.0061415077459938,-0.03421309872922773,0.20530625602898392,1.3918386500905484
112,4.532539223807167,-1.5168051931670916,-0.0308823663177825,-0.3029078599778061,-0.0108586291879781,-0.04398826979472137,0.20669260912387202,1.3591131090560054
113,4.371100662108276,-1.575712355972839,-0.0308348782578255,-0.30244222389971265,-0.0171425437050642,-0.04398826979472137,0.20796745604924788,1.3288762614374592
114,4.210446091095001,-1.5844027042774589,-0.0304398610228022,-0.29856892339425806,-0.0155332527671742,-0.03421309872922773,0.21036316575389705,1.3063219002585322
115,4.054850133166013,-1.5727776821778627,-0.030044843787778903,-0.29469557630052257,-0.0143661382393405,-0.03421309872922773,0.2125486175084171,1.290712803675847
116,3.894729982373152,-1.5943388662709554,-0.029789709923602897,-0.29219383310186564,-0.0132300860226878,-0.03421309872922773,0.21456537789123872,1.2783274451707907
117,3.755892919148597,-1.4262808147836452,-0.029615392724780296,-0.2904845356674672,-0.0122557933871357,-0.024437927663734094,0.21654599554064372,1.2683668676591409
118,3.6453439908706167,-1.211960988891462,-0.029482984912519303,-0.28918618206811325,-0.0115673296550847,-0.024437927663734094,0.21863879839048375,1.2615041275010923
119,3.552885666414564,-1.0174523715466453,-0.029675086785671895,-0.2910698770997044,-0.0111471354815342,-0.024437927663734094,0.22129962486754215,1.2551713705686725
120,3.472654025741602,-0.8735821145997724,-0.029867188658824498,-0.29295356138990625,-0.0106692211772254,-0.024437927663734094,0.22404086920362626,1.248934144553624
121,3.4074683733093902,-0.7227168041647245,-0.0300457064091671,-0.29470403479708335,-0.0102986802609053,-0.024437927663734094,0.22664007302103245,1.2426487729685367
122,3.3532254052843946,-0.6013562082328819,-0.030216585026388798,-0.2963795931342254,-0.0101301483564427,-0.014662756598240456,0.22906314214341159,1.2351325988711943
123,3.319287710484154,-0.4264176479453801,-0.030356594020846804,-0.2977524514819568,-0.0099493910784629,-0.014662756598240456,0.23132230549444543,1.2295914825003327
124,3.2811428977293025,-0.4016811542707297,-0.0302349534527576,-0.2965597050906871,-0.00967222482983,-0.014662756598240456,0.23282161000030255,1.2255784181532452
125,3.2549692253811453,-0.2995222064589036,-0.0301133128846685,-0.2953669543113941,-0.0095110986801177,-0.014662756598240456,0.234314547010378,1.2218346581170483
126,3.2364352791479547,-0.2300602817083178,-0.0303955281215731,-0.2981342188129884,-0.0093489527983822,-0.004887585532746819,0.2372546096326027,1.219088991631006
127,3.214187480575108,-0.2205709676741473,-0.0309097479071362,-0.3031763451749038,-0.0092795147530973,-0.004887585532746819,0.24113878308502554,1.219113369554484
128,3.192126946695904,-0.2179874101879295,-0.0314207177255298,-0.3081865249307526,-0.0093065843095486,0.004887585532746819,0.24481773026749268,1.2203149987508888
129,3.1714740625282847,-0.2087205413203961,-0.0319098897046068,-0.31298289635228227,-0.0092594078744147,-0.004887585532746819,0.24819066703397452,1.2237585963350395
130,3.147105005150338,-0.2228161942387354,-0.03239906168368379,-0.31777919288037854,-0.0091872633008389,0.004887585532746819,0.2506879041421337,1.2276255573762527
131,3.13073441787452,-0.1779630719956255,-0.0325217163722988,-0.318981801516213,-0.009097315916712,0.004887585532746819,0.2516711779140123,1.2329837623785591
132,3.109718980969191,-0.2134696482649336,-0.0324341830249659,-0.3181235522262425,-0.0089256346321553,0.004887585532746819,0.251548191604921,1.239202058389455
133,3.0534228198249163,-0.4498204422223365,-0.0323873358347837,-0.31766422264929617,-0.0085826672168072,0.004887585532746819,0.2511522654331547,1.2449545358475607
134,2.9720324931435744,-0.687512885431905,-0.0325976842095655,-0.31972665100497905,-0.0082129689174169,0.014662756598240456,0.25149294590011106,1.2511293421650982
135,2.8715112541101444,-0.8910928544353264,-0.0328080325843473,-0.3217890652138964,-0.0076982829491385,0.014662756598240456,0.25199541227194977,1.2593174207062918
136,2.773107792869753,-0.9549593858822082,-0.0329778847362739,-0.32345441350690524,-0.0071618133990891,0.014662756598240456,0.25215957667999384,1.2688475342116938
137,2.67898070144015,-0.9451066010863568,-0.0331225976586328,-0.3248732719985086,-0.0066954914658049,0.004887585532746819,0.25189089748149024,1.2781346771080557
138,2.585984695126374,-0.9358722224318764,-0.0332588385123565,-0.3262090586674576,-0.0062547447890502,0.004887585532746819,0.2514266813467321,1.2862472041879527
139,2.494951538434305,-0.921369907873958,-0.0333402943654057,-0.32700769759114906,-0.0058321906347574,0.004887585532746819,0.2508705553927981,1.2925659972559278
140,2.40062223450028,-0.9326287816272172,-0.0334217502184549,-0.3278063343451263,-0.0054170698209685,0.004887585532746819,0.2502220117347865,1.2989139324141639
141,2.3060971918321225,-0.9412279247100686,-0.0334572999924535,-0.32815488266351245,-0.0050030593678312,0.004887585532746819,0.2494871800419179,1.304520498561721
142,2.216767568892813,-0.9091059479645702,-0.0334638390039379,-0.3282189944593292,-0.0046336913456904,0.004887585532746819,0.24875984209479182,1.3099924664211042
143,2.130754281260509,-0.8743837276120678,-0.0334588211295226,-0.3281697966665856,-0.0042800234887288,0.004887585532746819,0.2477839990726109,1.3155184110930942
144,2.04980360772819,-0.8293242686197859,-0.0333812511548814,-0.3274092601344665,-0.0039568650585949,0.004887585532746819,0.24691678076084353,1.3208399347152413
145,1.9706673857101205,-0.8060070140390931,-0.0333036811802403,-0.3266487216322937,-0.003651697522073,0.004887585532746819,0.24599478743600114,1.324702835668142
146,1.9023418174289275,-0.7213215297372048,-0.0333956087615666,-0.3275500297554947,-0.0034070849455683,0.004887585532746819,0.24587340350963838,1.3276763393981381
147,1.8441579009633424,-0.630756348195835,-0.033594403565516,-0.3294991129144467,-0.0032187609880821,0.004887585532746819,0.24620902602019212,1.330134367783294
148,1.7888304347206645,-0.5860761700831579,-0.0337699639087611,-0.33122038303627593,-0.003043217328569,-0.004887585532746819,0.24668116380248897,1.3333788624481504
149,1.7338260376134869,-0.5623609911577733,-0.033796688177346,-0.3314823985190949,-0.0028737507586772,-0.004887585532746819,0.24651648404096066,1.3357902101753631
150,1.6796696182203108,-0.5465489838229324,-0.0338234124459308,-0.3317444137651726,-0.0027015242531205,0.004887585532746819,0.2463197582393082,1.337486746444767
151,1.6289956237464982,-0.5236360282413023,-0.0337692378578489,-0.33121326453767463,-0.0025338719374178,0.004887585532746819,0.2458459999532547,1.33968335521763
152,1.5790611402915244,-0.5069068991226332,-0.0336630647606721,-0.33017229840938406,-0.0023777612604567,0.004887585532746819,0.24524077168802022,1.3420554671497358
153,1.5415280977005366,-0.4177254082136801,-0.0335882447719436,-0.3294387292333064,-0.0022615112088433,0.014662756598240456,0.24481282690091966,1.344448518771952
154,1.521758727093632,-0.2718504160860701,-0.0337377109663861,-0.33090416189592414,-0.0022109183003636,0.014662756598240456,0.24491206542615088,1.3482235086987178
155,1.507263698898842,-0.1956630899801628,-0.0338871771608287,-0.33236958716609644,-0.0021864472105001,0.014662756598240456,0.24478852033866236,1.353084075952956
156,1.4963374462068617,-0.1370437010760571,-0.0338808390350825,-0.33230744584263444,-0.0021554199671807,0.014662756598240456,0.24406254138941616,1.3584561197565752
157,1.4937392466725778,-0.0650415410155512,-0.0337840683918781,-0.3313586690937657,-0.002146277464681,0.014662756598240456,0.24290352688854638,1.3639334622685484
158,1.4999393081148609,0.0148298983971527,-0.0336942323612191,-0.3304778791860891,-0.0021630079513689,0.014662756598240456,0.24152495795988202,1.3694185089360573
159,1.506995803787216,0.0507012738150041,-0.0336478237058108,-0.3300228683300535,-0.0021798451346269,0.004887585532746819,0.2401880557365845,1.3763468081186994
160,1.5202645323201702,0.100233763493468,-0.0336014150504026,-0.3295678567632278,-0.0022243736788336,0.004887585532746819,0.23879420469960871,1.3832340898442064
161,1.530476536934657,0.1003648547619236,-0.0335801730991746,-0.3293595907745245,-0.0022565398444977,-0.004887585532746819,0.23739964588647186,1.389137817706414
162,1.5437485912096258,0.1251956261783989,-0.0335740028657808,-0.3292990949031115,-0.002295425873259,-0.004887585532746819,0.2362053149270002,1.3934583322612535
163,1.5578395513787169,0.1372543627190904,-0.0335694405844712,-0.329254364142444,-0.002341446583583,-0.004887585532746819,0.2353081748713278,1.3968590933258025
164,1.5708162349755688,0.1361493954362271,-0.0335776244554582,-0.3293346026738601,-0.0023821354745974,-0.004887585532746819,0.23462527935582062,1.3982844784198472
165,1.581789931103482,0.1173559894490682,-0.0335858083264452,-0.3294148411832188,-0.0024160078651497,-0.004887585532746819,0.2340772655175792,1.3982705344536563
166,1.590856935405159,0.1008425537508251,-0.0335643346333503,-0.3292043029780512,-0.0024465540285794,0.004887585532746819,0.23371781214112336,1.3972867994342433
167,1.600813699022605,0.0951800313829685,-0.0335258009615425,-0.32882650032264404,-0.0024757059531061,0.004887585532746819,0.23349673585637687,1.3968315818455082
168,1.6102210248883695,0.0960851932532099,-0.0334841607208635,-0.3284182388227077,-0.0025072250998096,0.004887585532746819,0.2332869127556981,1.396644252977871
169,1.6189956366835496,0.0881441434752483,-0.0334178809383357,-0.32776839790232476,-0.0025358634187896,0.004887585532746819,0.23299668597816356,1.396413454933912
170,1.6345118042217892,0.1366254289732355,-0.0333516011558079,-0.3271185555420522,-0.0025817262573831,0.004887585532746819,0.23274540076956696,1.3972156485709761
171,1.6443189748171565,0.1133471773288996,-0.0333582727738746,-0.327183967711197,-0.0026032894846598,0.004887585532746819,0.23274527842861634,1.3985757377347072
172,1.6546506227640276,0.1082125646692341,-0.03340702208864029,-0.3276619320432822,-0.0025676380785994,0.004887585532746819,0.2329227226694546,1.401420069642637
173,1.6647186166332768,0.1013719155465245,-0.0334593680529277,-0.3281751589822031,-0.0022645487042521,0.004887585532746819,0.2333131800500887,1.4051314427602128
174,1.6749543077971507,0.1038296046695939,-0.0335450824752778,-0.3290155456199346,-0.00108749364984,0.004887585532746819,0.2339197180508888,1.4093159194174814
175,1.6835048188670734,0.0946327678425625,-0.0336307968976278,-0.3298559298404004,0.000392317396045,0.004887585532746819,0.23440493185836286,1.413694337082278
176,1.691121273916278,0.0838058153060571,-0.0336532705223474,-0.3300762713503014,0.0013891761218523,0.004887585532746819,0.23451279113339324,1.4180722990713135
177,1.7006041028587948,0.0945638889285551,-0.0336372378650762,-0.3299190799950096,0.0019091152039737,0.004887585532746819,0.2342170576628046,1.4211312917199759
178,1.7109664685787964,0.1025065483762597,-0.0336250403372417,-0.32979948991023433,0.0019953644123397,0.004887585532746819,0.23397454700437081,1.4233179284170736
179,1.7196921032079702,0.0886501768725788,-0.0336450103407477,-0.3299952848395307,0.0021422930072726,0.004887585532746819,0.23363019014888303,1.4250084899188802
180,1.724715112432096,0.0654835900596986,-0.0336649803442537,-0.3301910796372247,0.0022133154053867,0.004887585532746819,0.23339309515818757,1.4264698310464454
181,1.7315215514346554,0.067287959409319,-0.0336524879846939,-0.33006859900250096,0.0023712074882799,0.004887585532746819,0.23313725103210153,1.4277435854102811
182,1.7443988575287102,0.1081974976720483,-0.0336215900429242,-0.32976566165387533,0.0024658114984026,0.004887585532746819,0.23291481530860877,1.4288326335622508
183,1.756864352916566,0.1209132652269246,-0.0335946766950742,-0.32950179080357817,0.0025751828437549,0.004887585532746819,0.2326801876631078,1.4297660819464104
184,1.7641810133859916,0.0877696839767963,-0.0335934387740231,-0.3294896536500461,0.0026659875223143,0.004887585532746819,0.2324456233450262,1.4305960359896985
185,1.7705825101317794,0.0745261027566673,-0.0335922008529721,-0.32947751649601026,0.0027605277883817,0.004887585532746819,0.23226093702194656,1.4313989150947581
186,1.7792863132522774,0.0884999332291848,-0.0335672709015138,-0.32923309154361097,0.0027670741040704,0.004887585532746819,0.23207113708915794,1.4322475170934266
187,1.7981672334385703,0.1561359500829527,-0.0335286405053435,-0.3288543405927306,0.0028025103668097,-0.004887585532746819,0.2318423944260692,1.4331559602332182
188,1.8221654380022188,0.2093080176748318,-0.0335009834891801,-0.3285831776263845,0.0029640402747278,0.004887585532746819,0.23169552722492232,1.4328209194303538
189,1.8485717855782091,0.2470890977324086,-0.0335455421601584,-0.32902005259160333,0.0030529615225917,0.004887585532746819,0.2319135958228316,1.4328805999735228
190,1.8762395353791517,0.2620799392761621,-0.0335901008311368,-0.32945692690356193,0.0031174926726295,0.004887585532746819,0.2321370020390032,1.4331443469202632
191,1.9062360508221048,0.2831835207816436,-0.0336226700741406,-0.3297762507720659,0.0032038714383292,0.004887585532746819,0.23238080189697266,1.4335234118680207
192,1.9350435579620504,0.2876690911662481,-0.0336477047244141,-0.33002170178322937,0.0032908793625878,0.014662756598240456,0.23265016236400024,1.4339620083608313
193,1.969864960779055,0.330409498078022,-0.0336780799348918,-0.3303195137794597,0.0034020193920144,0.014662756598240456,0.2328902271389893,1.4356893106651436
194,2.0242284642804167,0.4726604197705248,-0.033743433200193,-0.33096026505975873,0.0036018430454909,0.014662756598240456,0.23289868774188063,1.4383160726964026
195,2.086798734479679,0.5812479253830501,-0.0338087864654942,-0.33160101492651023,0.0036950752460043,0.004887585532746819,0.23292423990797295,1.4416106385192808
196,2.1656309583358717,0.7240521986860003,-0.0337844751942423,-0.3313626575477107,0.0035933392482571,0.004887585532746819,0.2324173117617537,1.4440671380503893
197,2.2763186909957787,0.9818894302191286,-0.033702752669025,-0.33056141595152067,0.0037080586267583,0.004887585532746819,0.23171931018193787,1.4459417856772012
198,2.418697796326424,1.274180487543496,-0.0336293745802572,-0.3298419847965141,0.0037595566389394,0.004887585532746819,0.2309675290831589,1.448698511201563
199,2.5808723975576995,1.4993140367930662,-0.0336090909943551,-0.32964311525819695,0.0041445226269973,-0.004887585532746819,0.23068774742954498,1.4508455716251338
200,2.7596316328758346,1.6970384182382796,-0.033588807408453,-0.32944424558425667,0.0045120918297906,0.014662756598240456,0.2303337114111291,1.4513232087108694
201,2.960000019051475,1.8956491887573612,-0.0336814418508797,-0.3303524754718039,0.0040618571808254,0.014662756598240456,0.23010054721552858,1.4533254097058277
202,3.1553045755367983,1.930016700251353,-0.0338485461938052,-0.33199083470409146,0.0033269154584473,0.004887585532746819,0.2293209841020166,1.4566685113178122
