t,vEgo,aEgo,roll,rollLateralAcceleration,targetLateralAcceleration,currentLateralAcceleration,steerCommand,gain
53,30.23428893646672,0.1291642150019558,0.020810629433448,0.20413753927185072,-0.0640282669674145,-0.0640282669674145,-0.1619277848828548,1.6549903006591498
54,30.25938128870179,0.229129302408003,0.0205881494449423,0.20195547814069045,-0.071892276607798,-0.071892276607798,-0.1589455547790067,1.6559912748446906
55,30.24948346544683,0.0433312850442325,0.020138486406173,0.19754519831925704,-0.0809195240242274,-0.0809195240242274,-0.14800575629488,1.656833273083767
56,30.259253191671355,0.07061570636846,0.0197519390595108,0.19375392310358724,-0.0763010457048212,-0.0763010457048212,-0.1446538606518173,1.658583166564176
57,30.2543137884326,0.0148416472028137,0.0197579574829859,0.19381295231769366,-0.0707550609743781,-0.0707550609743781,-0.1329386292219475,1.6613738375083464
58,30.2517868547095,-0.015348226969351,0.019763975906460996,0.19387198152477988,-0.0507027119590356,-0.0507027119590356,-0.1346313939375888,1.6658394952011406
59,30.26555731191066,0.0800422527887628,0.0199391800143568,0.1955903951647851,-0.0429538251546043,-0.0429538251546043,-0.1276960828632851,1.6695053081985352
60,30.265828548923576,0.0177069000446122,0.020223554012124,0.19837954160156154,-0.0188288391626334,-0.0188288391626334,-0.1278717098645564,1.6729946235255149
61,30.28257100510359,0.0847093628970286,0.0204499994429543,0.20060051191466655,-0.0197799960496182,-0.0197799960496182,-0.1276282432605735,1.6743997761172107
62,30.293426271669716,0.1124056142166597,0.0203322605022199,0.19944573302581048,-0.0083725487915193,-0.0083725487915193,-0.121827670011878,1.6753597724323601
63,30.292663361942424,0.0039119830114862,0.0202145215614855,0.1982909513721464,-0.0098427962035093,-0.0098427962035093,-0.1200035853813827,1.6760863269626376
64,30.294084488930768,0.0136907396550757,0.0201072102690117,0.19723844153156123,-0.0104598741204587,-0.0104598741204587,-0.11830213025901,1.6762002505578286
65,30.292962139848544,-0.0293666694337583,0.0200063870565526,0.19624956475138916,-0.0008981796077028,-0.0008981796077028,-0.1168874477649086,1.676296738357681
66,30.301313880278823,0.0477938885124551,0.0198743709621372,0.1949547443311856,0.0010800867802601,0.0010800867802601,-0.1164105337114892,1.6738725844566065
67,30.29412855498307,-0.0415886950704218,0.019540137296724797,0.19167654877779994,0.0009272222370085,0.0009272222370085,-0.1163378030112836,1.6693101165074937
68,30.318067600371307,0.1201348845144609,0.0192059036313124,0.18839833181181645,0.0001040217799083,0.0001040217799083,-0.1162817095884062,1.6626712435304531
69,30.299417591273883,-0.0729433480497179,0.0188378645240297,0.1847885213608249,-0.0025512188843918,-0.0025512188843918,-0.1140854505025822,1.6567258788037547
70,30.306085851881747,-0.014704167968121,0.0184510094151399,0.18099413235513884,-0.0062450876384635,-0.0062450876384635,-0.1144247218942732,1.650065902646259
71,30.287019112842728,-0.1278608241180981,0.0180256681137923,0.1768222281814005,-0.0102250099212449,-0.0102250099212449,-0.111422836436661,1.646438167114373
72,30.2846654574158,-0.0739801697454192,0.0173509548687188,0.1702043268002211,-0.0128462171313314,-0.0128462171313314,-0.1045110429699483,1.6428028826852705
73,30.285970984560723,0.0050904298059138,0.0166762416236452,0.16358634793557264,-0.0200858558303006,-0.0200858558303006,-0.1045427039159569,1.6404253307525714
74,30.28010310425968,-0.0354089897671576,0.0159151493092817,0.15612102382881152,-0.0220788184641454,-0.0220788184641454,-0.1033142892053383,1.6381250770634894
75,30.279153590096644,-0.0135779379220432,0.015098711847225499,0.14811273550107848,-0.0175551494278881,-0.0175551494278881,-0.096725873560888,1.6344256018604801
76,30.261671786960964,-0.1258884631081715,0.0143064802272076,0.14034178349669055,-0.0253093017468137,-0.0253093017468137,-0.0857363747857794,1.6299895070638817
77,30.24912801174048,-0.1427442630382758,0.013660496393986301,0.13400530176476208,-0.0293688807356288,-0.0293688807356288,-0.0656483838771468,1.6273780905175568
78,30.248178600257063,-0.0599168714000971,0.0130145125607649,0.12766876411307707,-0.0237816548199438,-0.0237816548199438,-0.0533506132396181,1.6276325926051087
79,30.240622388762397,-0.0598675669455304,0.0121830583884906,0.11951284625278315,-0.0120515958984131,-0.0120515958984131,-0.0511347573802714,1.6298425107261716
80,30.237241270968987,-0.032457791632626,0.0112401267875759,0.11026332196560702,0.0149408902701646,0.0149408902701646,-0.0302065156014228,1.6324803420722436
81,30.22860352730569,-0.080986879336336,0.0102630392605803,0.10067864771133486,0.0275217915797412,0.0275217915797412,-0.0179133783248964,1.6320423816194136
82,30.221495803353413,-0.0706313047649399,0.0090786910849125,0.08906073609451694,0.0199060788843679,0.0199060788843679,-0.0026060117819951,1.6291968053897812
83,30.21619428677037,-0.0611481338982916,0.0078943429092446,0.0774426995539458,0.0459234929246299,0.0459234929246299,-0.0002369568352244,1.6277170274784438
84,30.21863642443774,-0.0064496598036788,0.0073588069090864,0.07218924424155825,0.0627523884400812,0.0627523884400812,0.0021883025549673,1.6247239901348778
85,30.225410122336847,0.0596891243587676,0.0071836964846861,0.07047145639205415,0.0885258251839362,0.0885258251839362,0.010005216036516,1.6215036780489975
86,30.23387889241126,0.0619308554307333,0.0069112009412188,0.06779834150245921,0.0901077342108241,0.0901077342108241,0.0100961992422774,1.6230477307092612
87,30.248628271262675,0.1300942587337065,0.0060637446823352,0.059484970798333585,0.0861525423391434,0.0861525423391434,0.0094060935023102,1.6218938975361992
88,30.242019172024097,-0.0041652685211917,0.0052162884234517,0.05117155737316961,0.0918842587795032,0.0918842587795032,0.0109646736216482,1.611045857871389
89,30.24333310321107,0.0170227930452943,0.0045490435085739,0.044625962905303324,0.0855026870317156,0.0855026870317156,0.0098977264196893,1.5903892616800475
90,30.24652165662379,0.0248586362280035,0.0039825984838915,0.039069187846795944,0.078707032519111,0.078707032519111,0.0099894114793642,1.5903892616800475
91,30.254187630230845,0.0571436808199725,0.0034959868036016006,0.03429556068361093,0.0767377031071724,0.0767377031071724,0.0154880848351662,1.5903892616800475
92,30.269005052291536,0.1091309026271656,0.0034824180953464995,0.03416245246589876,0.0746927641303101,0.0746927641303101,0.0141741007198837,1.5903892616800475
93,30.274307233863144,0.0834593977733936,0.0034688493870914995,0.03402934424189794,0.0747266383635654,0.0747266383635654,0.0144810669812589,1.5903892616800475
94,30.27032069593673,-0.026721210390297,0.0039496075144674,0.03874554898219218,0.0893285383351822,0.0893285383351822,0.0007189431719682,1.5903892616800475
95,30.28776144900288,0.107904552813591,0.0047132987564835,0.04623728960566773,0.0944674421976342,0.0944674421976342,-0.0082778909757465,1.5903892616800475
96,30.28236566896232,0.007475020731508,0.0054861023638222,0.05381839422325003,0.1025975935361075,0.1025975935361075,-0.0094531402809735,1.5903892616800475
97,30.30741837977793,0.1405285604493169,0.0063192674456913,0.06199160105375132,0.0860203568439274,0.0860203568439274,-0.0205807290153016,1.5903892616800475
98,30.30089662132211,0.0013569231753756,0.0071524325275603,0.07016476485191306,0.0780063897326497,0.0780063897326497,-0.0544834510684245,1.5903892616800475
99,30.30859837637646,0.0210210322841567,0.0078564034664832,0.07707052516218461,0.0827946477603656,0.0827946477603656,-0.0845963221954962,1.5903892616800475
100,30.31071520442254,0.0212376148026847,0.0084864559058475,0.08325113313778408,0.0689465891225769,0.07331378299120228,-0.028804297185856607,1.5903892616800475
101,30.31865783253703,0.0547344538183727,0.00923185935401,0.0905632538408795,0.0151695431452637,0.014662756598240456,-0.04967075272661239,1.5903892616800475
102,30.3232520934916,0.0498813291819727,0.0107357586417773,0.1053157691939008,-0.0244731845792161,-0.053763440860215006,-0.07108836468723123,1.5903892616800475
103,30.331534929111573,0.0850499970980369,0.0122396579295446,0.12006804635291558,-0.0255332578743155,0.08308895405669592,-0.08979937395952008,1.7110125661757245
104,30.343039842576903,0.1201018912828897,0.013932393909573002,0.13667236253761314,-0.0440711916159018,0.1026392961876832,-0.10468471763453621,1.612506269391894
105,30.334243458011255,-0.0101623435115235,0.0157412542978032,0.15441532745640146,-0.0749228599135449,0.07331378299120228,-0.12197822800749708,1.4379441686697465
106,30.323740615744324,-0.0927735758165666,0.0172313122831131,0.1690308084891753,-0.0720163710037268,0.004887585532746819,-0.13900234651477691,1.2872653929311841
107,30.3249455720793,-0.0199728888641235,0.0167812828798948,0.16461665847512702,-0.0951410654351337,0.07331378299120228,-0.1544019221660818,1.1997848532660012
108,30.30915494847519,-0.0944274336530465,0.0163312534766765,0.1602024751218496,-0.0972553415551465,0.024437927663734094,-0.1637577035503355,1.1023693033524877
109,30.29496712346478,-0.1261985102400123,0.014303399679476,0.1403115664153876,-0.1163474695083943,-0.07331378299120228,-0.16751112374298013,1.0221912289992778
110,30.285687008213024,-0.1026930011085432,0.011402755819545,0.11185861052392337,-0.1215680166578903,-0.09286412512218956,-0.16442093669896968,0.9825730182533803
111,30.266877648230505,-0.1564814994671437,0.0087049831539582,0.08539480624090835,-0.1419497763483418,-0.14173998044965774,-0.15565704400896485,0.9647273727851788
112,30.25164170585061,-0.1620887359795486,0.0072485938916639,0.07110808337857562,-0.1377390300596633,-0.21994134897360684,-0.14049640038599714,0.9658450310286053
113,30.24741369120782,-0.0720591857072395,0.0057922046293695,0.05682120969106866,-0.1098322282760547,-0.22971652003910048,-0.1189533329995377,0.984816339942314
114,30.243977960715263,-0.0496530669450901,0.0052848312449155,0.05184395318306028,-0.0966104684100459,-0.21994134897360684,-0.09294456852817312,1.030270620458548
115,30.261571280183883,0.0904217033535467,0.0053389922711961,0.052375265354859785,0.0238916157550239,-0.20039100684261957,-0.06101123062106953,1.0947821229633725
116,30.269161625784903,0.0818556072505188,0.0052848031587761,0.051843677661880375,0.0544856952325015,-0.2101661779081132,-0.03154147167524652,1.1669511631893537
117,30.27088438234442,0.029759821834355,0.00444598419124,0.04361496122787572,0.1629872487197279,-0.17106549364613866,-0.004629320043149294,1.234861812526121
118,30.274505278061437,0.0496773548958054,0.003607165223704,0.03538621410563433,0.1841503721498464,-0.08308895405669592,0.00901202093303673,1.3211271186401232
119,30.271512117580208,0.0012869462795119,0.0035924763980197004,0.0352421176593297,0.1616582855833375,-0.014662756598240456,0.007092607414404842,1.4333047017817684
120,30.29144598961337,0.1500197681566435,0.0040340024533644,0.03957345673633129,0.0397875350540268,-0.004887585532746819,-0.008779489726768638,1.5622146356683713
121,30.29935448152722,0.0980049313250393,0.0045956166098323,0.04508284025278024,-0.0058085958040591,-0.014662756598240456,-0.025491732135320234,1.7408279190614566
122,30.313500819018305,0.1207282406852756,0.0059207589486282,0.058082305935040615,-0.0229916569085991,-0.024437927663734094,-0.039383277378868535,1.9886109222033705
123,30.310796661270015,0.0375033253413607,0.007245901287424099,0.07108166962465784,-0.0571087151276728,-0.04398826979472137,-0.04954480898122485,2.27882735640571
124,30.29970645572677,-0.0758662554378079,0.0083189009403658,0.0816074769552147,-0.0645536528517854,-0.12218963831867047,-0.05194604186224695,2.6035859604149723
125,30.2861498180602,-0.1208076509338047,0.0092323726847053,0.09056828940039746,-0.0408839798058485,-0.1026392961876832,-0.04612663350433585,2.97280157405714
126,30.271557123670647,-0.1075142205994689,0.0098224737041475,0.09635691758511786,-0.0255191920624587,-0.1319648093841641,-0.03607162357888884,3.0
127,30.25211573310035,-0.1783671346828342,0.0084004194024252,0.08240714512500986,-0.0159583351401196,-0.1026392961876832,-0.021657005540681066,3.0
128,30.247430195114735,-0.0871594814058113,0.0069783651007029,0.06845720601803361,0.0493745967153588,-0.11241446725317683,0.0027579876505405753,3.0
129,30.243456218642496,-0.0593081122331086,0.0052059598979364,0.05107023591361395,0.2465294370965655,-0.14173998044965774,0.03538163577404634,3.0
130,30.235413218750065,-0.0424046980629905,0.0032453276072531003,0.03183660794242241,0.1986972712307869,-0.053763440860215006,0.04121610864179587,2.99653570382005
131,30.233533638474537,-0.0075987200603266,0.0013686365473748,0.013426320338124749,0.1174465719539415,-0.024437927663734094,0.0341064859980573,2.828378805281861
132,30.228640835342272,-0.0271962731029042,2.3728681079633867e-05,0.0002327783613693639,0.111107431907055,0.06353861192570864,0.026842013332779895,2.6302142069347507
133,30.2274383998446,-0.0081232701268615,-0.0013211791852156,-0.012960764036430808,-0.0051706151938367,0.06353861192570864,0.00988987651336288,2.4934869453050177
134,30.23664198858556,0.0769518974364835,-0.002105747624036,-0.020657368925393813,-0.0418604027229097,0.03421309872922773,-0.002639221910573639,2.374550659279662
135,30.235855563985307,-0.0018346818474527,-0.0025781110915648,-0.025291241791194925,-0.0199584199139785,0.004887585532746819,-0.012389284686252292,2.374550659279662
136,30.252999713243668,0.1024256598052431,-0.002992316507955,-0.029354581136377948,0.0007001935713052,-0.014662756598240456,-0.0303678006673459,2.374550659279662
137,30.258709423633487,0.0559098793279764,-0.0030318844428963,-0.029742740817282388,-0.4203993115548735,-0.08308895405669592,-0.07257597583923972,2.374550659279662
138,30.26964073809065,0.0941615258228159,-0.0030714523778376,-0.030130900451620958,-0.2265413593458447,-0.16129032258064502,-0.06293095571763388,1.5350320646948914
139,30.27304460184279,0.0648425040046074,-0.0034206800105838,-0.03355680546208495,-0.1151761312876983,-0.15151515151515138,-0.046101957507953796,1.1399408246005087
140,30.265425955352185,-0.0117336339309068,-0.0039439534046972,-0.03869008259735144,-0.117833321606381,-0.27859237536656867,-0.02525041485657881,1.0723383980603585
141,30.25921577379775,-0.031438148417511,-0.0044185547114515,-0.04334588067422602,-0.0434196309331205,-0.29814271749755594,0.0022342422689339797,1.2192628590917332
142,30.252425441905704,-0.056316593242247,-0.0045493312466525,-0.0446287855866463,0.0059459434355142,-0.29814271749755594,0.027560468062331808,1.3799597314533487
143,30.253470651267484,-0.0418798092976795,-0.0046801077818536,-0.045911689735803646,0.0137665158637242,-0.22971652003910048,0.04736089804811064,1.2955639757981037
144,30.25168410603993,-0.0226873039239214,-0.0045650809334485,-0.04478328840973242,0.0229521489763095,-0.27859237536656867,0.06929910528121994,1.0269593531932146
145,30.247939825591796,-0.0357476984659627,-0.0043056424356614,-0.04223822178761057,0.1119232169186945,-0.23949169110459412,0.09811375188065212,0.5758788665573745
146,30.253189726166458,0.0462547812322807,-0.0041166038506213,-0.04038376971426677,0.1933129973989488,-0.21994134897360684,0.12363443104877093,0.5
147,30.24324352860892,-0.0120992269171692,-0.0043767855990573,-0.04293612964389123,0.1836791901330988,-0.19061583577712593,0.13748172127930916,0.5
148,30.23905948770209,-0.0402865663465303,-0.0046369673474933,-0.04548848666697407,0.1517088905524288,-0.20039100684261957,0.14185543309056214,0.5
149,30.223433088300094,-0.1268639490339562,-0.004932901124028,-0.04839156377002915,0.1379602360900121,-0.16129032258064502,0.13911744600347759,0.5
150,30.223050178777235,-0.06906081043495,-0.0052492172205894,-0.0514945844505098,0.1358596974624306,-0.20039100684261957,0.1302920035361981,0.5
151,30.21156837364886,-0.0892896375050313,-0.0054644121161507,-0.05360561608301518,0.1036089738247786,-0.24926686217008776,0.11573458819040135,0.5
152,30.21102652158474,-0.0344257336174335,-0.0050385574227139,-0.04942803917743045,0.0241997114733277,-0.22971652003910048,0.09725573597310838,0.5
153,30.216574233443104,0.0259537574747583,-0.0046127027292772,-0.045250453307962214,-0.0215029394466544,-0.29814271749755594,0.07856949269684835,0.5
154,30.2439097974883,0.1847125644687251,-0.0042679109417403,-0.04186807923324645,-0.0727489326729864,-0.34701857282502413,0.061602550966464754,0.5
155,30.243128862326326,0.0990722325794007,-0.0039707013511822,-0.03895247789773513,-0.1418235821051182,-0.42521994134897323,0.04859233379931375,0.5
156,30.23771286409034,-0.0035539504812556,-0.0036929712295795,-0.036227965415658085,-0.1406707927120027,-0.4154447702834796,0.04367339451862671,0.5
157,30.23775884076464,0.0152881855495022,-0.0035267389275689997,-0.0345972371599241,-0.0932161449961502,-0.37634408602150504,0.04746855302613808,0.5
158,30.22839953811776,-0.0535135263283582,-0.0033605066255586,-0.032966507948159474,-0.0607676364207159,-0.3665689149560114,0.057145710122825634,0.5
159,30.236916016215563,0.039669862211325,-0.0037807805913535,-0.03708936923992374,-0.0408669355105063,-0.40566959921798595,0.07005331723522566,0.5
160,30.250343647541587,0.0881352672107235,-0.0045971627618534,-0.0450980078438845,-0.0167215922239548,-0.3861192570869987,0.08398870484917875,0.5
161,30.25867149951184,0.1191925291267258,-0.005345861964382,-0.052442656083284724,0.0149309888867515,-0.29814271749755594,0.09599601844170923,0.5
162,30.250372658774214,0.007915018520276,-0.005655340894212,-0.055478598443551,0.0193688853769566,-0.29814271749755594,0.10497927126453409,0.5
163,30.248836352030917,0.0046404967572531,-0.0059648198240419,-0.058514535490231084,0.0185195442656446,-0.3176930596285432,0.11150930588594297,0.5
164,30.25057666246859,0.0070576573402569,-0.0063493344599736,-0.06228655254652693,0.0178949185629484,-0.37634408602150504,0.11594770056611618,0.5
165,30.25094915752899,-0.0167347462704172,-0.0067778740691959,-0.0664904355256706,0.0667538528617668,-0.42521994134897323,0.11854164504464597,0.5
166,30.268755204476136,0.1097194889441116,-0.007064521866722099,-0.06930238305809598,0.1127632677847221,-0.48387096774193505,0.11637451473367497,0.5
167,30.26221934736697,0.0001275709872742,-0.006505562713096299,-0.06381912005076966,0.1013940540833859,-0.4936461388074287,0.10686204690465259,0.5
168,30.27568202931523,0.0708606564427676,-0.0059466035594705,-0.05833583710409567,0.0463783161514572,-0.48387096774193505,0.09107140245988125,0.5
169,30.266706628894458,-0.0251272824452089,-0.0057107778478166,-0.05602242617617763,-0.0201113230316333,-0.4643206256109478,0.07173441085660204,0.5
170,30.28286926450988,0.0679378375935199,-0.0056574491408077,-0.05549928001179904,-0.1182873565194003,-0.5327468230694041,0.05230106362871331,0.5
171,30.28284494169955,0.028716426834281,-0.0054438598785567,-0.05340400163103173,-0.1052772191085817,-0.5816226783968723,0.03747984826397699,0.5
172,30.2797398528933,-0.004855432549438,-0.0042462306762265,-0.04165539775575098,-0.0695082437602371,-0.5816226783968723,0.02632176314910762,0.5
173,30.28593212242296,0.0528967944989487,-0.0030486014738963,-0.02990673413348612,-0.0508746990679815,-0.5425219941348978,0.01728551986894526,0.5
174,30.28845158821359,0.0334502063372666,-0.0017782636347397998,-0.01744475706276291,-0.0299758598532776,-0.5034213098729232,0.009775674398883976,0.5
175,30.311614387995565,0.1784024773308439,-0.0004632596097304,-0.004544576608903694,-0.0402990786772594,-0.4643206256109478,0.002961465824980236,0.5
176,30.31611755870001,0.0686993697174286,0.0006822801888832,0.0066931681336588915,-0.0416800746498566,-0.5131964809384169,-0.0021493944246292326,0.5
177,30.326469097971916,0.0897006394375083,0.0006458787982732,0.006336070570534815,-0.0253976785239466,-0.5327468230694041,-0.003751983455547218,0.5
178,30.322265765650823,0.0068974390304197,0.0006094774076633,0.005978972999016038,-0.0251973766741726,-0.5229716520039105,-0.001909024464633198,0.5
179,30.313751391491003,-0.0698307933953526,0.0002489453742725,0.002442154096388297,-0.0063632080190562,-0.4643206256109478,0.0031446790232024656,0.5
180,30.30886883894365,-0.0374460326779481,-0.0002977305064864,-0.0029207362254808924,0.0016075702709299,-0.4447702834799605,0.010195304692669344,0.5
181,30.30923572929547,-0.0270537509628283,-0.0008168749397867,-0.008013542268088477,-0.0038969777616133,-0.43499511241446687,0.018634477285497227,0.5
182,30.315772481632536,0.0501149581094281,-0.0011708921011106,-0.01148644888726337,-0.0098237480771772,-0.42521994134897323,0.02798517884504847,0.5
183,30.319706609994984,0.0414042226144987,-0.0015249092624346,-0.014959354066863864,-0.0141171277978946,-0.3665689149560114,0.03815017384760725,0.5
184,30.31471652362203,-0.0456239734680805,-0.0017043270532893,-0.016719440298520023,-0.0275257813857416,-0.34701857282502413,0.04941375932625811,0.5
185,30.3129415660183,-0.0252479993213835,-0.0017828411498292,-0.017489662414606574,-0.028755875159579,-0.34701857282502413,0.061680977524636846,0.5
186,30.303300221581203,-0.0803761560011511,-0.0019815250360706,-0.019438747882995794,0.0388353861326436,-0.35679374389051777,0.07476308848613225,0.5
187,30.301686435675176,-0.0174640378047324,-0.0029721793100007,-0.029157036102916124,0.0813764943079527,-0.32746823069403685,0.08535272237504307,0.5
188,30.298740135503767,-0.0144475906144481,-0.0039628335839309,-0.038875295708244356,0.0722263602737746,-0.3176930596285432,0.09141935199255721,0.5
189,30.30458237693644,0.0502777819937171,-0.0049402959072991,-0.048464105709985786,0.0630781403451912,-0.35679374389051777,0.09367480817228335,0.5
190,30.306750361097947,0.0089613099582086,-0.0059103309483521,-0.057980009042230586,0.0579713305951173,-0.32746823069403685,0.09244435858655496,0.5
191,30.314843811321253,0.0670009223057317,-0.006833352948837599,-0.06703467073114165,0.0204580112975375,-0.35679374389051777,0.08777384428804846,0.5
192,30.310986649496385,-0.0054325864540544,-0.007466407336733901,-0.07324477543660572,-0.0056249652848256,-0.32746823069403685,0.0822332510119375,0.5
193,30.31382074168088,-0.0001643737679618,-0.0080994617246303,-0.07945485078865243,-0.0109479769077227,-0.37634408602150504,0.07855495680995828,0.5
194,30.315808191922127,-0.0091511306243033,-0.00820387701937,-0.08047913079708471,-0.0626557707746591,-0.3958944281524923,0.07634855754968893,0.5
195,30.320487023751017,0.0310319362053332,-0.0080062971070064,-0.07854093552407787,-0.0943776933179882,-0.29814271749755594,0.0776314611907108,0.5
196,30.31667528436276,-0.0203983658697923,-0.0079417800012001,-0.0779080428380937,-0.1119159368450399,-0.3861192570869987,0.08327120847846267,0.5
197,30.31095067450783,-0.035229535450782,-0.0087068423542111,-0.08541304430420947,-0.1127043406989408,-0.3665689149560114,0.09332645927089854,0.5
198,30.30305506276296,-0.09093539132398,-0.0094719047072222,-0.09291799577633103,-0.0965654168988666,-0.3665689149560114,0.10759147780153196,0.5
199,30.297515364772213,-0.0877783860752027,-0.0104602375761033,-0.1026130593361851,-0.0944149450180916,-0.3372434017595305,0.12491036901775161,0.5
200,30.296860673072445,-0.0391570227416254,-0.0115757741090796,-0.11355580791822774,-0.0910312937222455,-0.35679374389051777,0.1445132836728645,0.5
201,30.279355400301604,-0.1377183051573838,-0.0125818658863417,-0.123424847857071,-0.032160641588611,-0.3372434017595305,0.1660750559224167,0.5
202,30.273219368560284,-0.0833701175120924,-0.0129126182306261,-0.126669264725678,0.0761099738305844,-0.2590420332355814,0.18673994880887906,0.5
203,30.26105675945276,-0.0934309323794731,-0.0132433705749105,-0.1299136677370332,0.0824563993407092,-0.19061583577712593,0.20077595880838003,0.5
204,30.25576145464439,-0.0613224760606136,-0.013291252438086302,-0.13038334747483216,0.0783510957861201,-0.1319648093841641,0.20825801822856868,0.5
205,30.27130969212252,0.0571489421997026,-0.0131753767907005,-0.12924670690647402,0.0516870979141939,-0.04398826979472137,0.20965055239290512,0.5
206,30.26647066708641,0.0001386845645316,-0.0129917637582966,-0.12744561722721345,0.0116050424497607,-0.014662756598240456,0.2064425978443042,0.5
207,30.285219026275666,0.076377013621261,-0.0123960043369572,-0.12160168825176686,0.0155402100129606,-0.014662756598240456,0.20075242372878974,0.5
208,30.277433134777382,-0.0142512853186104,-0.0118002449156178,-0.1157577161163209,0.0071280322108536,-0.04398826979472137,0.19431870608992516,0.5
