t,vEgo,aEgo,roll,targetLateralAcceleration,currentLateralAcceleration,steerCommand
57,33.638276814195024,0.0401814615966941,0.024252410440147917,0.7016215909793354,0.7016215909793354,0.2185118213719779
58,33.639849181648785,0.0391416985204084,0.022654795821694922,0.6769279213065456,0.6769279213065456,0.2128960400293743
59,33.63784286163287,-0.000707631657863,0.021101151456223752,0.6503341737796666,0.6503341737796666,0.1828498312683286
60,33.633581573745865,-0.0374594188331465,0.01909381143998161,0.5703352005306995,0.5703352005306995,0.1734298998531505
61,33.64452909847544,0.0454970801738642,0.01656145795558406,0.5268038680744593,0.5268038680744593,0.1273850292351077
62,33.646022276095884,0.0423475245525191,0.01402899823186884,0.410801538627868,0.410801538627868,0.0998412813584251
63,33.63317401926288,-0.095262965240705,0.012383463114616172,0.3404856491280307,0.3404856491280307,0.092487573760183
64,33.63780820117474,-0.0275535695997916,0.010806337779223667,0.3106341333067343,0.3106341333067343,0.038677762982669
65,33.63017878050374,-0.0659619005558451,0.009167372315453642,0.1895507567447085,0.1895507567447085,0.0382732157868508
66,33.6328493657325,0.0136059350829016,0.007454349998799096,0.1719635090566191,0.1719635090566191,0.0021336157313992
67,33.63904280127819,0.0399106130553594,0.005741305806250081,0.0848772130368339,0.0848772130368339,0.004621780613079
68,33.63986132110495,-0.0003443369318292,0.0037538888657617387,0.070218447495999,0.070218447495999,0.0081241718097686
69,33.64711250325824,0.0819410937010741,0.0017450674391056346,0.0573244859855111,0.0573244859855111,0.0001618651579725
70,33.6406897699555,0.0035113266500535,-0.00012092954703125529,0.0235351491597513,0.0235351491597513,-0.0019515803597511
71,33.641537133559986,-0.0072596200905994,-0.0018002027181549419,0.0029522049090667,0.0029522049090667,0.0038348039957285
72,33.65155534957935,0.0302752387419727,-0.0034794708127771972,-0.0022688316913747,-0.0022688316913747,-0.0103056390163333
73,33.656761358715585,0.0540876776799499,-0.004385195496398199,-0.0386576771595068,-0.0386576771595068,-0.0293963193895663
74,33.64438219112654,-0.0248987404874813,-0.005236027112415129,-0.0841322823414378,-0.0841322823414378,-0.0242344716228861
75,33.641410584877654,-0.0577570436921097,-0.005921653730685467,-0.0808120813327486,-0.0808120813327486,-0.0196674887339397
76,33.6483523924739,0.030633569839353,-0.006392794924403519,-0.0765571945884414,-0.0765571945884414,-0.0237650821521391
77,33.656582701259424,0.0728434428629105,-0.006863934699033355,-0.0891596562869796,-0.0891596562869796,-0.0336069425380152
78,33.65813404660512,0.0333217320944878,-0.007776428712310456,-0.1172691492061953,-0.1172691492061953,-0.0325352769519651
79,33.64752255765389,-0.1067355242932389,-0.008709698722044018,-0.1243220481657977,-0.1243220481657977,-0.0242698033339899
80,33.66086067647546,0.0272606961004379,-0.009670823694108908,-0.1176822504532899,-0.1176822504532899,-0.0191073265969487
81,33.647966053584426,-0.0441577658600931,-0.01066956823929061,-0.1174223432750768,-0.1174223432750768,-0.0086313332833143
82,33.655371822691684,0.0384482614190668,-0.011668302140576748,-0.1068475340975412,-0.1068475340975412,-0.008593028214652
83,33.67287673502032,0.11575665025889,-0.012133292905027748,-0.1113416198618786,-0.1113416198618786,0.0057903339024859
84,33.68253196196661,0.1006779700614573,-0.012570769936144638,-0.0876428685811169,-0.0876428685811169,0.0180860544189723
85,33.66979913934625,-0.0086025014202449,-0.012840656170691207,-0.066367544062446,-0.066367544062446,0.0203761090171511
86,33.656275790149614,-0.1042641536888259,-0.012888995868817173,-0.062397650692203,-0.062397650692203,0.0225806387371725
87,33.65854733866879,-0.0375399829123619,-0.012937335536820195,-0.0585800066376875,-0.0585800066376875,0.0230696482906781
88,33.66787238896972,0.0497156503253693,-0.012883927451651041,-0.0570944247000833,-0.0570944247000833,0.0231717975113011
89,33.662066025422725,-0.0025212404520531,-0.012822859533017273,-0.056302818853374,-0.056302818853374,0.0251924993512051
90,33.645824098890365,-0.1088884696052548,-0.012823792727282754,-0.0523984111183623,-0.0523984111183623,0.025593342354455
91,33.653315076970905,-0.0163790024062655,-0.012898316967765062,-0.0523406692269776,-0.0523406692269776,0.0251860741387889
92,33.66219982163114,0.0473906463878695,-0.012972841136600036,-0.0538537813672364,-0.0538537813672364,0.0292098248051481
93,33.66097991938574,0.054201521865407,-0.012851762404184907,-0.0448356248826344,-0.0448356248826344,0.0288623215363114
94,33.658043036059006,0.0001378362466506,-0.012715739114034012,-0.0441816359107721,-0.0441816359107721,0.0318894504067564
95,33.658115685389305,-0.0303772227556431,-0.01251787514146433,-0.0363480599417132,-0.0363480599417132,0.0339690911841056
96,33.65152666923141,-0.0226048352923649,-0.012241494375284556,-0.0295986178301143,-0.0295986178301143,0.0359876165024561
97,33.641082441184274,-0.0576536562215887,-0.01196511267387875,-0.0229754556059222,-0.0229754556059222,0.0374850358572254
98,33.63472872718886,-0.0707489657809792,-0.011756337510229543,-0.0180239473645808,-0.0180239473645808,0.0374990002885833
99,33.63370196567556,-0.0429487536292697,-0.011552441938444902,-0.0159983567850293,-0.0159983567850293,0.0368943701489112
100,33.63961519611496,0.0433645300577389,-0.011600528773130173,-0.0176365489509296,0.024437927663734094,-0.10873950820723749
101,33.62415080281644,-0.0817006007793591,-0.011972657499886715,-0.0173839330634307,0.04398826979472137,-0.11882195570116245
102,33.64021548774281,0.028455778780371,-0.012344784568441706,-0.0156422164966379,0.014662756598240456,-0.12944356359416104
103,33.641139996977664,0.0077186422978103,-0.012239249172563218,-0.0108099962790949,0.06353861192570864,-0.12808429789200546
104,33.641143798329786,0.0221770860360803,-0.012097323472544733,-0.0082866032027598,-0.11241446725317683,-0.14003850917356994
105,33.64317066991678,0.0234135665338959,-0.011491276184949181,-0.0140975532744442,-0.24926686217008776,-0.10850331594178418
106,33.625624072350845,-0.13947571036821,-0.010279513676431025,-0.0134748948310591,-0.3372434017595305,-0.05638512878803763
107,33.6225970675195,-0.1038429850420977,-0.009067736072011213,-0.0028147993487404,-0.3079178885630496,-0.0016496885386727998
108,33.606333769426726,-0.1211688398933183,-0.008802688426924117,0.0035162432854759,-0.3176930596285432,0.03145625148514152
109,33.60975435517986,-0.0244751310128875,-0.008585096876445493,0.0086441537439037,-0.2590420332355814,0.06498750345898305
110,33.622507055554145,0.0731760984202659,-0.008757115830851219,-0.0013565554993909,-0.12218963831867047,0.08179736809302152
111,33.61807272156204,-0.0071206435380993,-0.00944111118989387,-0.0058035538579204,0.014662756598240456,0.0697329207052624
112,33.614128526398034,0.0193300347047253,-0.010125102131550113,-0.0191779758159189,0.11241446725317683,0.03752777162401097
113,33.61259549576124,-0.0071388966800493,-0.010582883385679495,-0.0230208955750812,0.16129032258064502,0.0015957765280129564
114,33.6175203568979,0.0142798156946438,-0.01102923022427185,-0.0307750434348402,0.19061583577712593,-0.031036735938069056
115,33.61052082176148,-0.0312377848448767,-0.011399811822542936,-0.0377965566276282,0.20039100684261957,-0.062040643094743705
116,33.608872023958966,-0.0116930586623669,-0.011668974962264336,-0.0404910237938746,0.09286412512218956,-0.08982592718593145
117,33.61431023180126,0.0485260896730091,-0.011938137256470166,-0.044428966525305,0.024437927663734094,-0.0895064978405252
118,33.61861532559946,0.0396959837461571,-0.011727731066298175,-0.0347653724038865,-0.004887585532746819,-0.07884786367652817
119,33.61334665880799,-0.0087278699569512,-0.011483281632770478,-0.0310322570936764,-0.014662756598240456,-0.0726292466309377
120,33.610154984409014,-0.0376579517877831,-0.011187215869409843,-0.0282445143787727,-0.09286412512218956,-0.07045138134131987
121,33.615816691436905,0.0224406006743492,-0.01082431835206718,-0.0275024697448023,-0.06353861192570864,-0.05203941670479552
122,33.61042366898032,-0.0339715874881271,-0.010461419409047467,-0.0112441606541326,-0.024437927663734094,-0.04448151366329337
123,33.631293849265575,0.1151209897947178,-0.010862995059022735,-0.0127477137756066,-0.03421309872922773,-0.04977085580053831
124,33.62944521249889,0.0358909903410145,-0.011322601532279854,-0.0165518233937932,-0.004887585532746819,-0.049308862122800036
125,33.628667864067594,0.0068248164726373,-0.011934611224185016,-0.0201917348747283,-0.014662756598240456,-0.05520390110448398
126,33.646093398331764,0.116037103703534,-0.0127382707292669,-0.0221664253270645,0.004887585532746819,-0.056593767238201066
127,33.65494441591066,0.1096356987900176,-0.013541922005847421,-0.0119303690249219,-0.014662756598240456,-0.05918476580916655
128,33.6543284414966,0.0633617200392037,-0.013917347505598077,-0.0142153120055861,-0.024437927663734094,-0.057181991819484
129,33.64188205843046,-0.0697121127714786,-0.01426091214876438,-0.0169046661833232,-0.07331378299120228,-0.054507413518414365
130,33.639310672746014,-0.0256700744272051,-0.0144620884581378,-0.0179915508790774,-0.11241446725317683,-0.0418136081824474
131,33.64160582105296,0.0076972890136698,-0.014496172238210581,-0.0170908919146557,-0.1026392961876832,-0.024068244466966177
132,33.64423099286055,0.0206334775083905,-0.01453025600143957,-0.006691928457558,-0.15151515151515138,-0.012264857983346875
133,33.63146602512495,-0.1033444214765056,-0.014574073632799837,-0.0059225342779891,-0.20039100684261957,0.00937709016712363
134,33.64048238624123,0.0170261633667866,-0.014618627676943958,-0.0073945604119056,-0.23949169110459412,0.03803927677955234
135,33.64944619491993,0.0516464351077939,-0.014599432473727504,0.0085306351889221,-0.19061583577712593,0.07316758729668012
136,33.6606525333441,0.0783217946471781,-0.014496652735745512,0.0106272311172205,-0.19061583577712593,0.08956561078416117
137,33.66382619835352,0.0531691191818991,-0.014393872844593179,0.0199566745601445,-0.20039100684261957,0.10946834203862743
138,33.664577483775766,0.0320800642508039,-0.014362906073501085,0.031023073496364,-0.19061583577712593,0.13606371351524402
139,33.676356607798176,0.1067289773716148,-0.01433530342957908,0.0253235638506517,-0.1808406647116323,0.15656485202712134
140,33.68939417977814,0.1129154638725034,-0.014394075523910208,0.0201741700373949,-0.29814271749755594,0.17372688921154758
141,33.686321448047735,0.0254810017164074,-0.014564342110123772,0.0255928989320032,-0.2590420332355814,0.2227357999145653
142,33.68759151295785,0.0107831696397495,-0.014734608274018174,0.0245575124500098,-0.19061583577712593,0.25190063386654915
143,33.69347629744251,0.0638125497163601,-0.015289974842142381,0.03128318995644,-0.15151515151515138,0.2632018508572878
144,33.694228297642944,-0.0007131928818876,-0.01586770728352512,0.0262772578763678,0.004887585532746819,0.2714478247184118
145,33.69579465168002,-0.0084248764993705,-0.015787211644195918,0.0262500278429799,0.053763440860215006,0.24903336295776402
146,33.68637039841669,-0.053581362819821,-0.014831544854770945,0.0586758208583235,0.053763440860215006,0.23889790385394502
147,33.68565491911126,-0.0415158965516485,-0.013875864516535073,0.0764351112169933,-0.04398826979472137,0.24281503681801134
148,33.68308114189493,-0.0350540927824043,-0.01339250144916801,0.0891990488227728,-0.09286412512218956,0.2727682331217919
149,33.67087664334209,-0.083535472357618,-0.012939185973555596,0.0976649619433193,-0.06353861192570864,0.3058210023057788
150,33.66509058679346,-0.0906754413527643,-0.012822697965830446,0.0889998433958899,0.1026392961876832,0.31871929185804815
151,33.67984371142952,0.0290185391168422,-0.013129287426005295,0.0881486033460093,0.2590420332355814,0.2915385800522689
152,33.68676030584716,0.056648615334199,-0.013435875651857408,0.0772609863964154,0.32746823069403685,0.24075270024805498
153,33.69371454347548,0.0793723734990411,-0.01369588846665168,0.0529382888940667,0.29814271749755594,0.19126297422175667
154,33.69922742774519,0.0606209815014253,-0.013952348047750984,0.0537368306515305,0.16129032258064502,0.16618430990769165
155,33.70566429673691,0.0508671966404326,-0.013748917276481398,0.0549109101431461,0.07331378299120228,0.17674270294251163
156,33.700909014961326,-0.0097004618339527,-0.012997643813968125,0.0610454026747445,0.08308895405669592,0.1961950346157056
157,33.69351991516,-0.0417957904454997,-0.012246363014118763,0.0545742582463783,0.17106549364613866,0.1960244729369609
158,33.694377455394964,-0.0038027497153037,-0.01170081292512246,0.0629128354011195,0.29814271749755594,0.1730395617255568
159,33.69588839402083,-0.0124642718347127,-0.01117101566888984,0.0684202075055267,0.29814271749755594,0.12858357976923926
160,33.69692801036815,-0.0073026376834893,-0.010879237086901196,0.0322188146426746,0.2590420332355814,0.0904073895546346
161,33.694063783444385,0.0004457967516858,-0.010867733705630192,0.0370216975301418,0.2590420332355814,0.07252098869758021
162,33.700647064254284,0.0384229310651578,-0.010856230322920815,0.0250836574420596,0.1026392961876832,0.04975683848464078
163,33.69124666274985,-0.0711761304067996,-0.01024207172761264,0.0303905975959714,-0.014662756598240456,0.06486202666345826
164,33.67674057763538,-0.1118266511391075,-0.009579722420830961,0.0415105767148945,-0.08308895405669592,0.09728590141695592
165,33.665073961750586,-0.1088978368065464,-0.009556846445140097,0.0045329388550814,-0.08308895405669592,0.11732015386209776
166,33.667742277198215,-0.0181933209834682,-0.010373800942471947,-0.0175765674661185,-0.053763440860215006,0.12239861628227315
167,33.66198430743114,-0.0511078188480562,-0.011190748515489325,-0.0427336409277055,-0.07331378299120228,0.11459326513505486
168,33.65195280643182,-0.0648807694003082,-0.01200319160946886,-0.0492928804865466,-0.06353861192570864,0.11595251485788757
169,33.65163713061274,-0.0087781777517161,-0.012815421522968171,-0.0582424709816686,-0.06353861192570864,0.1145117412470079
170,33.65052098579206,-0.0104185077410303,-0.013377391052996164,-0.0696861724120364,-0.14173998044965774,0.11127956723255028
171,33.63084049226384,-0.137791917635882,-0.013608012003849056,-0.0654281179170978,-0.20039100684261957,0.13001347537867883
172,33.60526470523751,-0.1880787526616705,-0.013838632230814222,-0.0638660084124533,-0.20039100684261957,0.1565865899391566
173,33.60882785774765,-0.0287512336541716,-0.013381357794447938,-0.0620247376369843,-0.1319648093841641,0.17387597351240988
174,33.60755637393628,-0.0273524124292681,-0.012892918295140868,-0.0614633774243741,-0.06353861192570864,0.17138689717057873
175,33.6035903109546,-0.03511876467701,-0.01192620473285075,-0.0564371178574156,-0.12218963831867047,0.15949741902278564
176,33.58421387901094,-0.126517680737488,-0.010341448311824883,-0.0338386363274118,-0.06353861192570864,0.1765097526387233
177,33.58596358521357,-0.0687226605054039,-0.008756665915518571,-0.0193849486068603,-0.04398826979472137,0.17895532079904303
178,33.58325737882174,-0.056898135162707,-0.00891550299186678,-0.0223343553912603,-0.03421309872922773,0.1755832889437664
179,33.585783089960245,-0.0070453898801014,-0.009212759523178059,-0.0548474821555508,0.04398826979472137,0.16632242561678925
180,33.57995247426372,-0.0212716865712015,-0.009830048195649034,-0.0705702373742189,0.06353861192570864,0.139288069543465
181,33.58561183029762,0.0137953566209366,-0.010876886772824392,-0.0817983629603078,0.024437927663734094,0.11540585108067984
182,33.57666909442456,-0.0578902146859073,-0.011923713429057136,-0.0923472608678614,-0.024437927663734094,0.106150427100843
183,33.56062587881912,-0.1033513856180809,-0.01252987167057034,-0.096032410955551,-0.06353861192570864,0.10692130359249417
184,33.55186997543896,-0.0814867496381073,-0.013103065274843263,-0.1010512805133658,-0.04398826979472137,0.11040476179942739
185,33.556841768454795,-0.0079517016038779,-0.013614915632539798,-0.1075293743747903,-0.07331378299120228,0.1021609496098185
186,33.55564484258417,-0.0220158963634945,-0.01405430053573656,-0.1122767713874517,-0.07331378299120228,0.10037523616069811
187,33.541878995055406,-0.0468803786433123,-0.014493682725103391,-0.1183690145747766,-0.06353861192570864,0.09630725462748296
188,33.54515886974022,-0.0140636611381801,-0.015281693599379725,-0.1282252968344198,-0.1026392961876832,0.08672803087551421
189,33.54211876342962,-0.0416779968310007,-0.01609643316684369,-0.1327458648118675,-0.14173998044965774,0.08758728349926632
190,33.537881935742696,-0.0585561921255978,-0.016465528785115875,-0.1461773138896548,-0.11241446725317683,0.09262132771450113
191,33.52483446154687,-0.0883449655721743,-0.016312008212656246,-0.1328492785031548,-0.15151515151515138,0.08966667420524796
192,33.50801675954586,-0.1658855320220567,-0.01615848725564259,-0.1276330086431628,-0.1319648093841641,0.09750002965383708
193,33.50020122245286,-0.1261520310793112,-0.016469130716533244,-0.1312490280036448,-0.14173998044965774,0.09663078302856462
194,33.48275692036813,-0.1639880656186217,-0.016815172791035848,-0.1306736603122956,-0.15151515151515138,0.09797937438672465
195,33.47415567113188,-0.0738657959422667,-0.01762540047438929,-0.1357971671904886,-0.11241446725317683,0.10076028768790027
196,33.48411926556322,0.0185315455447692,-0.01906185387395175,-0.1488204511868489,-0.09286412512218956,0.08996462400377647
197,33.484051081295604,-0.0072552459051812,-0.020498267928076613,-0.1533959209296475,-0.1808406647116323,0.07772300881926131
198,33.48451502984019,0.0204434546675766,-0.02207377192952129,-0.156055661248099,-0.24926686217008776,0.09103782663278474
199,33.483711762666424,0.0181025738587464,-0.023656912941254327,-0.1704324637567915,-0.26881720430107503,0.11111807091834326
200,33.4977156896609,0.0754562153234907,-0.02501189484542602,-0.1845140035330653,-0.27859237536656867,0.12318957886185099
201,33.497894348054885,0.0187556108279327,-0.026070184858218406,-0.1890778782038661,-0.21994134897360684,0.13317087919096746
202,33.49205680513515,-0.0027110869957855,-0.027128445653924277,-0.2045870942792645,-0.1808406647116323,0.12445174893881326
203,33.48660403269111,-0.0162637194594147,-0.028675191507903482,-0.2367686944226779,-0.2101661779081132,0.10480636873132052
204,33.49624116258849,0.0401665073146126,-0.030243795520517393,-0.2701086775899794,-0.22971652003910048,0.09446410295379182
205,33.48510057456849,-0.0578492778704683,-0.031768282215596744,-0.2730507571386634,-0.20039100684261957,0.09227628562206909
206,33.48305936712308,-0.0247309805921425,-0.033235315009243115,-0.3124589700951056,-0.26881720430107503,0.07218953809996749
207,33.49589245776178,0.0537402110105846,-0.03470227619869547,-0.4509363499839485,-0.2590420332355814,0.040387468140460195
208,33.49638048322956,-0.0087089679402449,-0.036202510082650005,-0.5176567079172626,-0.32746823069403685,-4.907711434915668e-05
209,33.50179791330279,0.0322597539002752,-0.03770508112176065,-0.5549996467288785,-0.3372434017595305,-0.022442659026918915
210,33.500540805195,0.0229896379636862,-0.03897322602671678,-0.6347799749575694,-0.45454545454545414,-0.060489635955614324
211,33.50852021598404,0.0400625694631362,-0.03992902352434322,-0.7894249393369285,-0.5425219941348978,-0.10299055121067906
212,33.51736811843952,0.0570319184492765,-0.04088478448799461,-0.7926840641433966,-0.698924731182796,-0.11795605962679849
213,33.515275394231665,0.0206153882698699,-0.041175047769509976,-0.8014589581958288,-0.7380254154447705,-0.1027563056392479
214,33.52153663611166,0.0924171541045983,-0.041417939978028395,-0.8392569452371731,-0.7380254154447705,-0.10487019993439897
215,33.53187674055117,0.0868882969846382,-0.04167661737999882,-0.9643549939269336,-0.6891495601173023,-0.14519803774386786
216,33.5330704716795,0.0538589488505528,-0.04195361562717153,-0.9689523331527996,-0.7184750733137832,-0.18740170525454833
217,33.54016247961793,0.0660268618076622,-0.04223061064968769,-1.0274372771369291,-0.8748778103616814,-0.22527264412003575
218,33.556289083101355,0.1193655199063212,-0.04219912038102888,-1.052951066102808,-0.9824046920821115,-0.22603918889824706
219,33.55891003814067,0.0531861305698448,-0.04214592769127226,-1.0752181732787964,-1.0801564027370478,-0.21627653478425782
220,33.55936496365238,0.0343627347227689,-0.04198445360110887,-1.068663595734196,-1.129032258064516,-0.19579699310878299
221,33.564105164947456,0.0492980958998359,-0.041697503688741575,-1.0747969280844527,-1.0899315738025415,-0.17877578857343718
222,33.57079399928998,0.0482030755559558,-0.04141055033697006,-1.0815874177639655,-1.050830889540567,-0.1821925659514786
223,33.57218098891432,0.0281590920029215,-0.041017540219560694,-1.0758693260321297,-1.021505376344086,-0.1918689699588134
224,33.575454209830184,0.0278483503123709,-0.04061560655108519,-1.0841135013931915,-0.9824046920821115,-0.20523395564299238
225,33.580614586998536,0.0620741510839687,-0.04038084291274295,-1.0917508354552163,-1.0019550342130987,-0.22479656207586055
226,33.590671825534685,0.0742069029613663,-0.04036852443495564,-1.0920690267497568,-1.0801564027370478,-0.23355411088192285
227,33.59646770399934,0.0465012420722348,-0.0403562059510326,-1.093182432698182,-1.0899315738025415,-0.22289091919798018
228,33.59872817863505,0.0502329559000748,-0.040242911619987214,-1.1016642057197734,-1.1192570869990224,-0.21979485785096647
229,33.60757581940112,0.062748402043995,-0.0401233910275637,-1.094810733691724,-1.2072336265884651,-0.21214425652202654
230,33.605009129217706,0.0062805303316783,-0.040098993353602126,-1.0946975058560462,-1.1192570869990224,-0.1864644112575174
231,33.603156264191874,-0.02334925083938,-0.04020291170251408,-1.043593802719396,-1.1192570869990224,-0.1794652679323199
232,33.61103718967286,0.052108477531111,-0.04030682961657294,-1.0499241080900523,-1.099706744868035,-0.1753851337360541
233,33.63182706464103,0.1134582327281927,-0.04102576386869547,-1.0487645990794834,-1.0117302052785924,-0.17323792364494311
234,33.63540166179775,0.0570929741736109,-0.04177434831832098,-0.94045612020118,-1.0117302052785924,-0.16419809391356582
235,33.64414963538487,0.0831188567552342,-0.04272571680861618,-0.887435875647956,-0.9824046920821115,-0.14316219344163478
236,33.6562623715273,0.0803744596138566,-0.04394246965702419,-0.8856853311196446,-0.9530791788856305,-0.13459582993494726
237,33.656597115148664,0.0474061654047648,-0.04515915732676012,-0.8982714946197876,-0.8944281524926687,-0.13652799293869655
238,33.652340816200535,0.0038630381954091,-0.0456366607742069,-0.8653995780008098,-0.8357771260997069,-0.13950708794233746
239,33.65630456737668,0.0411454708452341,-0.04606793626199681,-0.8511563858489696,-0.8553274682306942,-0.14871721919752418
240,33.6664411812488,0.0682133065783499,-0.04617222642034553,-0.8233192278958494,-0.8846529814271751,-0.1411409853668759
241,33.67736510210569,0.0978613992118802,-0.0457985915774435,-0.8075254458409006,-0.913978494623656,-0.12450975437808773
242,33.6803353427017,0.0588867193488369,-0.045424950327371996,-0.7976218293562206,-0.9042033235581624,-0.10491222878829355
243,33.69280464181808,0.112583625386971,-0.04509699597988044,-0.7939024259740525,-0.9237536656891496,-0.09266291416781328
244,33.70337734533945,0.1016150723848144,-0.04477253425426034,-0.7389651408731288,-0.8944281524926687,-0.0639277743064961
245,33.715277127439585,0.1068386583750577,-0.044812888999862,-0.7319681829427918,-0.7771260997067451,-0.04690458795600954
246,33.71922572280191,0.0761109342074477,-0.045281200712500046,-0.71862705801352,-0.7086999022482896,-0.05700054897143723
247,33.73281135619556,0.1210571509600811,-0.04574950247405941,-0.7153049860041284,-0.7282502443792769,-0.07241577233719072
248,33.73534270450809,0.0520900845113013,-0.04618821937213994,-0.7297940007688593,-0.7086999022482896,-0.07530195813894093
249,33.73940033781046,0.0277177926883093,-0.04662463090017678,-0.7422316458225315,-0.7282502443792769,-0.0829291763261752
250,33.74700429496951,0.0680704932648872,-0.04700072752770781,-0.741325032183007,-0.698924731182796,-0.0830271307079225
251,33.75494270040087,0.0754684432821042,-0.04730530708081397,-0.773226234746054,-0.7184750733137832,-0.09806725604626414
252,33.76998063550694,0.1040303904806803,-0.04760988223568894,-0.8056952854066372,-0.7771260997067451,-0.11186874980200712
253,33.76683205901186,0.0174537534079463,-0.04700287695248282,-0.8123067417599209,-0.7966764418377323,-0.108681886613759
254,33.776103153629435,0.0778504008448284,-0.0463315081508764,-0.8139017661134169,-0.8260019550342133,-0.10509666670482076
255,33.78364306235327,0.0751728185645249,-0.04579055621311749,-0.8473133872797999,-0.8455522971652005,-0.10685640541889849
256,33.80475310607616,0.1550794803354374,-0.04541883545910568,-0.8482432636900988,-0.8260019550342133,-0.10469795966145537
257,33.801833444174896,0.0540584932548008,-0.04504710841620673,-0.9402948626765328,-0.8260019550342133,-0.13098784138116468
258,33.81400313334894,0.1047850578987807,-0.045042509096912646,-0.9641397450864034,-0.7869012707722387,-0.15410249656780864
259,33.82750746589076,0.1277814289948649,-0.04506091274315074,-0.9789032243960524,-0.8455522971652005,-0.18221518192508368
260,33.84035526284215,0.1137614413671779,-0.045292743734339856,-1.0105147050566716,-0.8748778103616814,-0.1977266078895342
