t,vEgo,aEgo,roll,rollLateralAcceleration,targetLateralAcceleration,currentLateralAcceleration,steerCommand,theta_a,theta_b,theta_c,theta_d
53,33.6310706438621,0.101786896216282,0.0313994755555342,0.30797824203070084,0.8744806771807574,0.8744806771807574,0.2639724072176482,0.74645247495321,1.1525416030114104,1.0440269067150656,-0.05235719087785215
54,33.627716467924195,0.0392405693261891,0.0302290403689136,0.296501724244754,0.8436483842390793,0.8436483842390793,0.262629567644574,0.7514312421704387,1.123547466508719,1.0848452931775867,-0.07692081384539369
55,33.62939436216317,0.0579091332893275,0.0286230249096312,0.2807535348540031,0.8251624395114685,0.8251624395114685,0.2350956384595942,0.759265348317941,1.1038415976479472,1.1120128967986358,-0.09722434585929678
56,33.631312300972404,0.0218726941785735,0.0264389067203436,0.25933545919902257,0.7475194362244987,0.7475194362244987,0.2229829446426595,0.7519130109946032,1.1109115314404983,1.0871150592820575,-0.07984706767479426
57,33.638276814195024,0.0401814615966941,0.0242547885310559,0.23791614641785108,0.7016215909793354,0.7016215909793354,0.2185118213719779,0.7683561500126708,1.099237228836646,1.1430830656931996,-0.1179552015003516
58,33.639849181648785,0.0391416985204084,0.022656734159783,0.22224354701082719,0.6769279213065456,0.6769279213065456,0.2128960400293743,0.7978039653277393,1.0545354113668837,1.167560818827774,-0.15855950997976345
59,33.63784286163287,-0.000707631657863,0.0211027176815635,0.207002295785555,0.6503341737796666,0.6503341737796666,0.1828498312683286,0.8224110448931506,1.0063258356703861,1.1698414647498023,-0.1863824255770224
60,33.633581573745865,-0.0374594188331465,0.0190949718137352,0.1873102902262196,0.5703352005306995,0.5703352005306995,0.1734298998531505,0.8214823748507208,1.0072780042757508,1.1691730227435013,-0.18520296086187227
61,33.64452909847544,0.0454970801738642,0.0165622151337077,0.16246790254427965,0.5268038680744593,0.5268038680744593,0.1273850292351077,0.8371803424596541,1.0066310868425083,1.1923136526940463,-0.2079443124668624
62,33.646022276095884,0.0423475245525191,0.0140294584536803,0.13762447265463332,0.410801538627868,0.410801538627868,0.0998412813584251,0.7938830301453319,0.9035190694401974,1.0881233002927027,-0.14038664978696042
63,33.63317401926288,-0.095262965240705,0.0123837796374648,0.12148177315438465,0.3404856491280307,0.3404856491280307,0.092487573760183,0.8059751011923877,0.9250579296033534,1.1117938406836263,-0.15775181439240152
64,33.63780820117474,-0.0275535695997916,0.010806548112113,0.10601017361418419,0.3106341333067343,0.3106341333067343,0.038677762982669,0.7687045360703693,0.842942989486623,1.0665122776919347,-0.11574643265694712
65,33.63017878050374,-0.0659619005558451,0.0091675007257309,0.08993192241460024,0.1895507567447085,0.1895507567447085,0.0382732157868508,0.7399024933664857,0.8475570645154419,1.081144338126832,-0.09549951495790798
66,33.6328493657325,0.0136059350829016,0.007454419036918,0.07312717348821914,0.1719635090566191,0.1719635090566191,0.0021336157313992,0.8030899376628935,0.7655607035886856,1.0083871898678347,-0.13104695576965092
67,33.63904280127819,0.0399106130553594,0.0057413373481051,0.056322209959313294,0.0848772130368339,0.0848772130368339,0.004621780613079,0.7762452880423437,0.7900747370649432,1.0447724301840522,-0.11875898495498458
68,33.63986132110495,-0.0003443369318292,0.0037538976822521,0.03682564977312266,0.070218447495999,0.070218447495999,0.0081241718097686,0.7839488289749618,0.796543584509472,1.0433288256048163,-0.12428522079038601
69,33.64711250325824,0.0819410937010741,0.0017450683248043,0.017119111577626276,0.0573244859855111,0.0573244859855111,0.0001618651579725,0.759007086773717,0.8123167890992824,1.0751398469573703,-0.11300799723339779
70,33.6406897699555,0.0035113266500535,-0.00012092954732600001,-0.0011863188563766144,0.0235351491597513,0.0235351491597513,-0.0019515803597511,0.7512061004452362,0.8331139949130044,1.0917004507252992,-0.11062305817679266
71,33.641537133559986,-0.0072596200905994,-0.0018002036904848002,-0.01765998866509998,0.0029522049090667,0.0029522049090667,0.0038348039957285,0.7534641402814063,0.8241564635598295,1.0863552562267855,-0.11130268065243624
72,33.65155534957935,0.0302752387419727,-0.0034794778336436,-0.03413360867334431,-0.0022688316913747,-0.0022688316913747,-0.0103056390163333,0.7515787819750969,0.8326246509692964,1.0911121539155844,-0.11078913604585972
73,33.656761358715585,0.0540876776799499,-0.0043852095510272,-0.043018767819666334,-0.0386576771595068,-0.0386576771595068,-0.0293963193895663,0.747975691674825,0.8576737384143095,1.1026977239642173,-0.11011488626706063
74,33.64438219112654,-0.0248987404874813,-0.005236051037846,-0.05136542597279242,-0.0841322823414378,-0.0841322823414378,-0.0242344716228861,0.7495677846439851,0.8404615999589296,1.0964425161771714,-0.11038613873409879
75,33.641410584877654,-0.0577570436921097,-0.005921688339333,-0.05809142309802443,-0.0808120813327486,-0.0808120813327486,-0.0196674887339397,0.7539202645744275,0.8120933460316999,1.0819529154517173,-0.11086362745723395
76,33.6483523924739,0.030633569839353,-0.0063928384684771005,-0.06271331820839852,-0.0765571945884414,-0.0765571945884414,-0.0237650821521391,0.7488111630319989,0.8329981419445391,1.0980215968692784,-0.11068481181504385
77,33.656582701259424,0.0728434428629105,-0.0068639885976212005,-0.06733519939751721,-0.0891596562869796,-0.0891596562869796,-0.0336069425380152,0.7467054417982039,0.8476796691791101,1.1073385976840744,-0.11110110574076523
78,33.65813404660512,0.0333217320944878,-0.0077765070915695,-0.07628676566776557,-0.1172691492061953,-0.1172691492061953,-0.0325352769519651,0.747773147536975,0.8343889123525619,1.1003493328361116,-0.1105108368202707
79,33.64752255765389,-0.1067355242932389,-0.0087098088437607,-0.08544214446325182,-0.1243220481657977,-0.1243220481657977,-0.0242698033339899,0.7493718287709755,0.8018270311345532,1.0851823333220643,-0.10882765409346147
80,33.66086067647546,0.0272606961004379,-0.0096709744441453,-0.0948707804392084,-0.1176822504532899,-0.1176822504532899,-0.0191073265969487,0.749820789140995,0.7956274950340304,1.0817976784581256,-0.10846404587693
81,33.647966053584426,-0.0441577658600931,-0.0106697706863788,-0.10466846442744089,-0.1174223432750768,-0.1174223432750768,-0.0086313332833143,0.7496522334302578,0.8077219868159458,1.0872052558530296,-0.10936280379053528
82,33.655371822691684,0.0384482614190668,-0.0116685669286124,-0.11446604399905791,-0.1068475340975412,-0.1068475340975412,-0.008593028214652,0.7497987026960364,0.8094689573736519,1.0876470950136221,-0.10952270965260538
83,33.67287673502032,0.11575665025889,-0.0121335906288375,-0.1190276033983222,-0.1113416198618786,-0.1113416198618786,0.0057903339024859,0.7524033574412559,0.8272988746001234,1.090022355565525,-0.11137433380219519
84,33.68253196196661,0.1006779700614573,-0.0125711010407864,-0.12331925307357891,-0.0876428685811169,-0.0876428685811169,0.0180860544189723,0.7483590081144026,0.8013219996565564,1.0857919873296173,-0.10831172184604182
85,33.66979913934625,-0.0086025014202449,-0.012841009063352199,-0.12596683703448075,-0.066367544062446,-0.066367544062446,0.0203761090171511,0.7518763226991084,0.8250865694930261,1.0904136189530538,-0.11119271729437022
86,33.656275790149614,-0.1042641536888259,-0.0128893527621801,-0.12644104947309648,-0.062397650692203,-0.062397650692203,0.0225806387371725,0.7548804448727102,0.83839451899819,1.0909741446243673,-0.11297832320602781
87,33.65854733866879,-0.0375399829123619,-0.012937696461008102,-0.12691526161620612,-0.0585800066376875,-0.0585800066376875,0.0230696482906781,0.7516542851163942,0.8287016477521494,1.092862684073895,-0.11157157017263304
88,33.66787238896972,0.0497156503253693,-0.0128842839241286,-0.12639132830069671,-0.0570944247000833,-0.0570944247000833,0.0231717975113011,0.7502025172175223,0.8250122074445374,1.0941140997686358,-0.11102178433662191
89,33.662066025422725,-0.0025212404520531,-0.0128232109603532,-0.12579225201889946,-0.056302818853374,-0.056302818853374,0.0251924993512051,0.7483451173710037,0.8205309040864062,1.0958370957866939,-0.11034395629853312
90,33.645824098890365,-0.1088884696052548,-0.0128241442313543,-0.12580140665464382,-0.0523984111183623,-0.0523984111183623,0.025593342354455,0.746320677873154,0.815237695170313,1.0974357880197727,-0.10954710286467303
91,33.653315076970905,-0.0163790024062655,-0.012898674636024102,-0.12653248945377527,-0.0523406692269776,-0.0523406692269776,0.0251860741387889,0.7445355869649479,0.8086929351356901,1.0975867741380914,-0.10857859163805852
92,33.66219982163114,0.0473906463878695,-0.012973205040693898,-0.12726357155004636,-0.0538537813672364,-0.0538537813672364,0.0292098248051481,0.7416924201584181,0.7984634042814605,1.0978050175536684,-0.1070248943733964
93,33.66097991938574,0.054201521865407,-0.012852116213363001,-0.12607578918505394,-0.0448356248826344,-0.0448356248826344,0.0288623215363114,0.7386724942998808,0.785401834287862,1.0965219814216527,-0.10505000052723015
94,33.658043036059006,0.0001378362466506,-0.0127160818069903,-0.12474140070867366,-0.0441816359107721,-0.0441816359107721,0.0318894504067564,0.737907789406298,0.778406392986131,1.092374342623959,-0.10404191304440577
95,33.658115685389305,-0.0303772227556431,-0.0125182020838455,-0.12280035513776508,-0.0363480599417132,-0.0363480599417132,0.0339690911841056,0.7355118531375312,0.7636685587135683,1.0779612540021395,-0.10182526057336355
96,33.65152666923141,-0.0226048352923649,-0.0122418001357633,-0.1200890598215415,-0.0295986178301143,-0.0295986178301143,0.0359876165024561,0.7347248367607654,0.7585958903528898,1.070806171839965,-0.10107587117657907
97,33.641082441184274,-0.0576536562215887,-0.0119653981876812,-0.11737775533075054,-0.0229754556059222,-0.0229754556059222,0.0374850358572254,0.7335669438271964,0.7518169137646337,1.0601342512887606,-0.10005917215455012
98,33.63472872718886,-0.0707489657809792,-0.0117566083371921,-0.11532967097535182,-0.0180239473645808,-0.0180239473645808,0.0374990002885833,0.7326847291668696,0.7480391350587152,1.0539438512232746,-0.09947937676886438
99,33.63370196567556,-0.0429487536292697,-0.0115526989166057,-0.11332945541614449,-0.0159983567850293,-0.0159983567850293,0.0368943701489112,0.7312345420824777,0.74265071236272,1.045121794523019,-0.0986345835904877
100,33.63961519611496,0.0433645300577389,-0.0116007889737984,-0.11380118726440701,-0.0176365489509296,0.024437927663734094,0.2987693031780036,0.7281811622439126,0.7315359097047132,1.0272692207592236,-0.09688260774089028
101,33.62415080281644,-0.0817006007793591,-0.0119729435541613,-0.11745177007388868,-0.0173839330634307,0.04398826979472137,0.2984602620563121,0.74799881850842,0.7913532304308789,1.12246949259617,-0.10658679809291159
102,33.64021548774281,0.028455778780371,-0.0123450981345241,-0.12110233661641315,-0.0156422164966379,0.03421309872922773,0.2966869017609823,0.7871245107190488,0.8187153044996445,1.143030642521206,-0.11404324487042113
103,33.641139996977664,0.0077186422978103,-0.0122395547648274,-0.12006703438284518,-0.0108099962790949,0.45454545454545414,0.2937174966300114,0.8016982536853271,0.821283351493313,1.1379777513186162,-0.1157981119604873
104,33.641143798329786,0.0221770860360803,-0.0120976185562528,-0.11867474326566384,-0.0082866032027598,0.48387096774193505,0.03270858687308714,1.6884102244056383,1.091610326891882,1.3617511291222975,-0.2359630063420276
105,33.64317066991678,0.0234135665338959,-0.0114915291027203,-0.11272941937435146,-0.0140975532744442,0.5131964809384169,0.5327085868730872,1.4189998908161223,1.6890125959369673,2.679397889165572,-0.2853897935340085
106,33.625624072350845,-0.13947571036821,-0.0102796947216696,-0.10084202916578835,-0.0134748948310591,0.37634408602150504,0.0327085868730872,1.7555433127598281,1.0236584342989867,2.1875978915473375,-0.1923825123600747
107,33.6225970675195,-0.1038429850420977,-0.0090678603406188,-0.08895449086643001,-0.0028147993487404,0.22971652003910048,-0.1711034770652128,3.083956472003666,0.5876066172776928,9.573420123999107,0.08505205846294639
108,33.606333769426726,-0.1211688398933183,-0.0088028021136827,-0.08635437346812559,0.0035162432854759,0.6500488758553278,0.3288965229347872,3.0410185803769876,0.7223376243627055,10.435441569913849,0.06593837335596603
109,33.60975435517986,-0.0244751310128875,-0.0085852023391137,-0.0842198003579303,0.0086441537439037,0.16129032258064502,-0.17110347706521278,4.049682673219966,0.1932503440296185,10.739200287259841,0.24822900558422123
110,33.622507055554145,0.0731760984202659,-0.0087572277609842,-0.08590730630065047,-0.0013565554993909,0.06353861192570864,-0.44209467342632164,-16.625008299873226,1.4992359434235683,-108.80482288731474,-2.290968312419523
111,33.61807272156204,-0.0071206435380993,-0.0094412514504341,-0.09261730077285887,-0.0058035538579204,0.4154447702834796,-0.35361403397755803,-9.696611952621355,1.842252659019171,-52.94995342690333,-3.4964102500837124
112,33.614128526398034,0.0193300347047253,-0.0101252751398839,-0.09932725191050662,-0.0191779758159189,0.053763440860215006,0.14638596602244197,-10.128325790768455,1.9264637487856129,-60.29308804201447,-3.5118289334634576
113,33.61259549576124,-0.0071388966800493,-0.0105830809382433,-0.10381808601351585,-0.0230208955750812,-0.446236559139785,-0.0053582073556215915,0.5992452193281945,1.3312027284770642,-28.958809637118165,-2.9681115417172563
114,33.6175203568979,0.0142798156946438,-0.0110294538429782,-0.10819674850010685,-0.0307750434348402,-0.6109481915933532,0.4946417926443784,78.93197314503192,32.46763887683425,145.48635077985386,-5.723783424807838
115,33.61052082176148,-0.0312377848448767,-0.0114000587487559,-0.11183215397914621,-0.0377965566276282,-0.11094819159335323,-0.0053582073556215915,10.975475861461874,-22.87366136846515,64.13179389610782,10.331692312275816
116,33.608872023958966,-0.0116930586623669,-0.0116692397961094,-0.11447264437981315,-0.0404910237938746,0.004887585532746819,-0.5053582073556215,28.828997883028734,5.510431651883785,70.80124820652073,20.664747035704597
117,33.61431023180126,0.0485260896730091,-0.011938420843463,-0.11711312648597233,-0.044428966525305,0.5048875855327468,-0.3394326612870028,-46.88682662642172,-13.990252010671128,-64.61826584611315,-24.70437261132648
118,33.61861532559946,0.0396959837461571,-0.0117279999209938,-0.1150490417603851,-0.0347653724038865,0.04398826979472137,-0.336762528552396,-37.0150732237998,-20.303391937489568,-35.117496948136974,-15.79103040264657
119,33.61334665880799,-0.0087278699569512,-0.0114835340230185,-0.1126509928174784,-0.0310322570936764,-0.45601173020527863,-0.2869725209149914,-2.3904005721536095,-2.8639417813111407,17.421046807470113,0.8150978551122705
120,33.610154984409014,-0.0376579517877831,-0.011187449236314,-0.10974658767891056,-0.0282445143787727,-0.9042033235581624,0.15746154983430305,-2.3683644658045764,-2.7774152547584805,17.333817904663185,0.7885212254789785
121,33.615816691436905,0.0224406006743492,-0.0108245297366547,-0.10618656303377905,-0.0275024697448023,-0.5718475073313787,0.12355389012989193,-0.8945590082696813,-1.2717837824876357,18.257799224458484,1.0874029644689582
122,33.61042366898032,-0.0339715874881271,-0.0104616102369954,-0.10262652440275566,-0.0112441606541326,-0.23949169110459412,-0.0832378289283654,-0.6809375949330385,-1.1902409440123773,18.40411049712863,1.1267630744564292
123,33.631293849265575,0.1151209897947178,-0.0108632087177114,-0.10656598152901303,-0.0127477137756066,0.053763440860215006,-0.29324311467330033,-0.7221787608964219,-1.1606286157731305,18.454411447982203,1.1547259125412392
124,33.62944521249889,0.0358909903410145,-0.0113228434749542,-0.11107472103166537,-0.0165518233937932,0.3079178885630496,-0.4731348760787209,-0.6786564715132667,-1.1546224544870345,18.77572734083164,1.2710447822051947
125,33.628667864067594,0.0068248164726373,-0.0119348945599617,-0.117078536109255,-0.0201917348747283,0.08308895405669592,-0.6136165185374919,-0.5147714885094502,-1.2654288341429705,19.364033937418192,1.4580297468606815
126,33.646093398331764,0.116037103703534,-0.0127386152472432,-0.1249624358541083,-0.0221664253270645,-0.4169110459433041,-0.6191840944152733,-0.40427441309878154,-1.358455815344878,19.69074607404294,1.5514854999894898
127,33.65494441591066,0.1096356987900176,-0.0135423359345247,-0.1328462548773632,-0.0119303690249219,-0.8748778103616814,-0.6774372172840935,-0.31641218371809277,-1.13254165695739,19.712076807512076,1.5782762769533847
128,33.6543284414966,0.0633617200392037,-0.013917796825877498,-0.13652917902991715,-0.0142153120055861,-1.0410557184750733,-0.985529871465607,0.06340149287679397,-0.6249416626041432,20.100627617820432,1.744961512303099
129,33.64188205843046,-0.0697121127714786,-0.0142613955752182,-0.13989954817937858,-0.0169046661833232,-1.2267839687194524,-1.4322998106751044,0.2559164888814433,-0.42257642567884707,20.361624721885715,1.8401137133792544
130,33.639310672746014,-0.0256700744272051,-0.014462592634718599,-0.14187308777433183,-0.0179915508790774,-1.304985337243402,-1.802609867472573,0.36438429438155895,-0.28888420462922937,20.580742008292894,1.9114046093520058
131,33.64160582105296,0.0076972890136698,-0.014496679988105598,-0.1422074496568458,-0.0170908919146557,-1.804985337243402,-2.0,0.40943099476144257,-0.21253935436736293,20.741824388210794,1.9572300527358915
132,33.64423099286055,0.0206334775083905,-0.0145307673414926,-0.1425418113741222,-0.006691928457558,-2.304985337243402,-2.0,0.46174358649876784,-0.05596843038261293,21.10980939918276,2.052468046442484
133,33.63146602512495,-0.1033444214765056,-0.0145745896131247,-0.1429716623377664,-0.0059225342779891,-2.804985337243402,-1.5357886889417118,0.5520289406663924,0.016394153934317646,21.50146424075127,2.148027955554866
134,33.64048238624123,0.0170261633667866,-0.014619148404227502,-0.14340873751082023,-0.0073945604119056,-3.304985337243402,-1.0758397088924492,0.6717452465085422,0.01304105145237292,21.822940058168644,2.226161586935366
135,33.64944619491993,0.0516464351077939,-0.0145999511523266,-0.14322043256726683,0.0085306351889221,-3.804985337243402,-1.5758397088924492,0.8053521488928671,-0.06233290516491991,21.948435502393856,2.26134696899381
136,33.6606525333441,0.0783217946471781,-0.0144971605361358,-0.14221216333766348,0.0106272311172205,-4.3049853372434015,-2.0,0.879749563899188,-0.12316574029824337,21.960806667658133,2.267668075000857
137,33.66382619835352,0.0531691191818991,-0.014394369919944998,-0.1412038926054591,0.0199566745601445,-4.8049853372434015,-2.0,0.9224912860626058,-0.14848107078694428,22.07959396592139,2.292464801268921
138,33.664577483775766,0.0320800642508039,-0.0143633999473498,-0.14090010858104565,0.031023073496364,-5.0,-2.0,0.9529678520441799,-0.1576481164341668,22.27888941015707,2.3316525592667663
139,33.676356607798176,0.1067289773716148,-0.0143357944613399,-0.14062932664417077,0.0253235638506517,-5.0,-2.0,0.9460735438452988,-0.15350601598075564,22.241402973397967,2.324422830373106
140,33.68939417977814,0.1129154638725034,-0.014394572620261498,-0.14120588088955915,0.0201741700373949,-5.0,-2.0,0.9272398837709298,-0.1400368543278404,22.145678410346385,2.306245378321183
141,33.686321448047735,0.0254810017164074,-0.0145648570574688,-0.1428761961003142,0.0255928989320032,-5.0,-2.0,0.9152475832179193,-0.13155793979871405,22.088467396097386,2.295027471999928
142,33.68759151295785,0.0107831696397495,-0.014735141494676102,-0.1445465071681183,0.0245575124500098,-5.0,-2.0,0.905220733246883,-0.124773512234734,22.052325149241096,2.286762362480271
143,33.69347629744251,0.0638125497163601,-0.0152905706617003,-0.14999465320141678,0.03128318995644,-5.0,-2.0,0.896278927961054,-0.11905983754948195,22.03300320782449,2.280621887022782
144,33.694228297642944,-0.0007131928818876,-0.0158683732318057,-0.15566220845138143,0.0262772578763678,-5.0,-2.0,0.8842390104149369,-0.11314763461607269,22.07529909549808,2.278863989610887
145,33.69579465168002,-0.0084248764993705,-0.0157878675081402,-0.15487254622956195,0.0262500278429799,-5.0,-2.0,0.86979191419414,-0.10867609762196702,22.226641954803664,2.2863408101534657
146,33.68637039841669,-0.053581362819821,-0.0148320886694321,-0.14549745502530298,0.0586758208583235,-5.0,-2.0,0.8589236707611646,-0.10499452222550265,22.328307736695994,2.2908041280608447
147,33.68565491911126,-0.0415158965516485,-0.013876309830723901,-0.13612223090720907,0.0764351112169933,-5.0,-2.0,0.8574401393738084,-0.10389937240857158,22.319456521578925,2.289247352163467
148,33.68308114189493,-0.0350540927824043,-0.013392901825974,-0.13138043921633819,0.0891990488227728,-5.0,-2.0,0.8630675877940998,-0.11063475814471115,22.45202927618879,2.3045870066247303
149,33.67087664334209,-0.083535472357618,-0.012939547052643201,-0.1269334144005804,0.0976649619433193,-5.0,-2.0,0.8712713226924057,-0.12258430014658503,22.72701298200861,2.3347369224953267
150,33.66509058679346,-0.0906754413527643,-0.012823049379882,-0.1257906670447967,0.0889998433958899,-5.0,-2.0,0.8816976798321567,-0.14054138164285165,23.182739977984916,2.383180093562211
151,33.67984371142952,0.0290185391168422,-0.0131296646557312,-0.12879830964911196,0.0881486033460093,-5.0,-2.0,0.8919538126780886,-0.15895623500112518,23.659828133427304,2.4335771187136643
152,33.68676030584716,0.056648615334199,-0.0134362799315804,-0.1318059401447212,0.0772609863964154,-5.0,-2.0,0.8990319894006911,-0.17018157593158562,23.932188406447587,2.462935869072289
153,33.69371454347548,0.0793723734990411,-0.0136963166759,-0.134356665857853,0.0529382888940667,-5.0,-2.0,0.9032659445460364,-0.17590393208489438,24.057047517753528,2.476870446293776
154,33.69922742774519,0.0606209815014253,-0.0139528007667295,-0.13687253434843716,0.0537368306515305,-5.0,-2.0,0.905359839821738,-0.17826394480318905,24.10077134901079,2.48204400143976
155,33.70566429673691,0.0508671966404326,-0.0137493504792187,-0.13487687848228253,0.0549109101431461,-5.0,-2.0,0.9056665661979433,-0.1785325566674146,24.108855016772818,2.4825200604005055
156,33.700909014961326,-0.0097004618339527,-0.012998009809397701,-0.1275068858150273,0.0610454026747445,-5.0,-2.0,0.9068847177838242,-0.17987704972199414,24.18986977181651,2.4854257640016706
