t,vEgo,aEgo,roll,rollLateralAcceleration,targetLateralAcceleration,currentLateralAcceleration,steerCommand,gain
150,33.66509058679346,-0.0906754413527643,-0.012823049379882,-0.1257906670447967,0.0889998433958899,-0.04398826979472137,0.18511061551211885,1.35
151,33.67984371142952,0.0290185391168422,-0.0131296646557312,-0.12879830964911196,0.0881486033460093,0.06353861192570864,0.1739151043474962,1.35
152,33.68676030584716,0.056648615334199,-0.0134362799315804,-0.1318059401447212,0.0772609863964154,0.12218963831867047,0.15623662747754222,1.35
153,33.69371454347548,0.0793723734990411,-0.0136963166759,-0.134356665857853,0.0529382888940667,0.1319648093841641,0.13181186857748012,1.35
154,33.69922742774519,0.0606209815014253,-0.0139528007667295,-0.13687253434843716,0.0537368306515305,0.06353861192570864,0.1333693243489349,1.35
155,33.70566429673691,0.0508671966404326,-0.0137493504792187,-0.13487687848228253,0.0549109101431461,0.024437927663734094,0.13972077695169086,1.35
156,33.700909014961326,-0.0097004618339527,-0.012998009809397701,-0.1275068858150273,0.0610454026747445,0.053763440860215006,0.14332910934537646,1.35
157,33.69351991516,-0.0417957904454997,-0.0122466691395766,-0.12013682116850508,0.0545742582463783,0.11241446725317683,0.12949669612001138,1.35
158,33.694377455394964,-0.0038027497153037,-0.0117010799327174,-0.11478497479545133,0.0629128354011195,0.2101661779081132,0.1266778443678097,1.35
159,33.69588839402083,-0.0124642718347127,-0.0111712480234081,-0.10958766371180934,0.0684202075055267,0.2101661779081132,0.1176830853429532,1.35
160,33.69692801036815,-0.0073026376834893,-0.010879451705426,-0.10672531582250074,0.0322188146426746,0.2101661779081132,0.08512684179580823,1.35
161,33.694063783444385,0.0004457967516858,-0.0108679476440568,-0.10661246765223219,0.0370216975301418,0.26881720430107503,0.08908122987507247,1.35
162,33.700647064254284,0.0384229310651578,-0.0108564435826875,-0.1064996194678532,0.0250836574420596,0.15151515151515138,0.07309573932144127,1.35
163,33.69124666274985,-0.0711761304067996,-0.0102422508016768,-0.10047472364788,0.0303905975959714,0.06353861192570864,0.08482481960352747,1.35
164,33.67674057763538,-0.1118266511391075,-0.0095798689504637,-0.09397707694835174,0.0415105767148945,0.004887585532746819,0.09815842141465651,1.35
165,33.665073961750586,-0.1088978368065464,-0.009556991927529,-0.09375266362682436,0.0045329388550814,-0.024437927663734094,0.07276868531883031,1.35
166,33.667742277198215,-0.0181933209834682,-0.0103739870155376,-0.1017669872456498,-0.0175765674661185,-0.024437927663734094,0.06304940993052548,1.35
167,33.66198430743114,-0.0511078188480562,-0.0111909821035461,-0.10978124293695028,-0.0427336409277055,-0.07331378299120228,0.047835319050821216,1.35
168,33.65195280643182,-0.0648807694003082,-0.0120034798580147,-0.11775130968888953,-0.0492928804865466,-0.08308895405669592,0.053112037807756626,1.35
169,33.65163713061274,-0.0087781777517161,-0.012815772339083297,-0.12571928514031777,-0.0582424709816686,-0.08308895405669592,0.05246747361020582,1.35
170,33.65052098579206,-0.0104185077410303,-0.0133777900760551,-0.13123220622989237,-0.0696861724120364,-0.16129032258064502,0.04692993284435927,1.35
171,33.63084049226384,-0.137791917635882,-0.013608432022903601,-0.13349459775775924,-0.0654281179170978,-0.20039100684261957,0.06000583516314097,1.35
172,33.60526470523751,-0.1880787526616705,-0.0138390739697522,-0.13575698218428753,-0.0638660084124533,-0.2101661779081132,0.06690507300733828,1.35
173,33.60882785774765,-0.0287512336541716,-0.013381757172593102,-0.13127111996353427,-0.0620247376369843,-0.16129032258064502,0.06610776056529806,1.35
174,33.60755637393628,-0.0273524124292681,-0.0128932755144525,-0.12647952847533192,-0.0614633774243741,-0.12218963831867047,0.05814280640522547,1.35
175,33.6035903109546,-0.03511876467701,-0.0119264874702961,-0.11699606842926587,-0.0564371178574156,-0.20039100684261957,0.05143373395119976,1.35
176,33.58421387901094,-0.126517680737488,-0.0103416326493481,-0.10144960793900211,-0.0338386363274118,-0.14173998044965774,0.06673743824529138,1.35
177,33.58596358521357,-0.0687226605054039,-0.0087567778284001,-0.08590289263123718,-0.0193849486068603,-0.12218963831867047,0.06150805431344781,1.35
178,33.58325737882174,-0.056898135162707,-0.0089156211059911,-0.08746108435021312,-0.0223343553912603,-0.12218963831867047,0.05822754974381718,1.35
179,33.585783089960245,-0.0070453898801014,-0.0092128898502214,-0.09037717092237676,-0.0548474821555508,-0.04398826979472137,0.033052503591738606,1.35
180,33.57995247426372,-0.0212716865712015,-0.0098302065152098,-0.09643277279931703,-0.0705702373742189,-0.024437927663734094,0.016499236890271083,1.35
181,33.58561183029762,0.0137953566209366,-0.0108771012522779,-0.10670225924140729,-0.0817983629603078,-0.06353861192570864,0.012711287048934839,1.35
182,33.57666909442456,-0.0578902146859073,-0.0119239959893461,-0.11697162873905051,-0.0923472608678614,-0.1026392961876832,0.015359407602961846,1.35
183,33.56062587881912,-0.1033513856180809,-0.0125301995538745,-0.12291804108829504,-0.096032410955551,-0.11241446725317683,0.020575970103023623,1.35
184,33.55186997543896,-0.0814867496381073,-0.013103440248725498,-0.12854107034621243,-0.1010512805133658,-0.08308895405669592,0.021499125957571197,1.35
185,33.556841768454795,-0.0079517016038779,-0.0136153362912076,-0.13356232235521542,-0.1075293743747903,-0.11241446725317683,0.016839623138875832,1.35
186,33.55564484258417,-0.0220158963634945,-0.014054763252318898,-0.13787268825557566,-0.1122767713874517,-0.11241446725317683,0.018973708007405082,1.35
187,33.541878995055406,-0.0468803786433123,-0.0144941902134302,-0.14218302753326428,-0.1183690145747766,-0.1026392961876832,0.01704455486671979,1.35
188,33.54515886974022,-0.0140636611381801,-0.015282288451284001,-0.1499134142099151,-0.1282252968344198,-0.14173998044965774,0.013506672065322863,1.35
189,33.54211876342962,-0.0416779968310007,-0.0160971283325544,-0.1579060093667366,-0.1327458648118675,-0.17106549364613866,0.019536555678496867,1.35
190,33.537881935742696,-0.0585561921255978,-0.0164662728808022,-0.16152683738198675,-0.1461773138896548,-0.14173998044965774,0.01385883537737576,1.35
191,33.52483446154687,-0.0883449655721743,-0.0163127316868592,-0.16002080056615778,-0.1328492785031548,-0.1808406647116323,0.02101612357465249,1.35
192,33.50801675954586,-0.1658855320220567,-0.0161591904929161,-0.1585147599778538,-0.1276330086431628,-0.16129032258064502,0.028196136965877326,1.35
193,33.50020122245286,-0.1261520310793112,-0.0164698753006921,-0.16156217232919112,-0.1312490280036448,-0.1808406647116323,0.025458310439586188,1.35
194,33.48275692036813,-0.1639880656186217,-0.0168159653069964,-0.16495684508006167,-0.1306736603122956,-0.19061583577712593,0.030411652119760383,1.35
195,33.47415567113188,-0.0738657959422667,-0.0176263131710243,-0.17290517865375896,-0.1357971671904886,-0.15151515151515138,0.03296928275738252,1.35
196,33.48411926556322,0.0185315455447692,-0.019063008430419,-0.18699678650346668,-0.1488204511868489,-0.1319648093841641,0.028548236934028613,1.35
197,33.484051081295604,-0.0072552459051812,-0.020499703689813596,-0.20108800837443158,-0.1533959209296475,-0.2101661779081132,0.03318436102677321,1.35
198,33.48451502984019,0.0204434546675766,-0.0220755649020877,-0.21654370262860384,-0.156055661248099,-0.24926686217008776,0.05021700824415315,1.35
199,33.483711762666424,0.0181025738587464,-0.023659120093855,-0.23207431595370495,-0.1704324637567915,-0.24926686217008776,0.05354407109830256,1.35
200,33.4977156896609,0.0754562153234907,-0.0250145034654402,-0.24536668843362927,-0.1845140035330653,-0.2590420332355814,0.05155134875300889,1.35
201,33.497894348054885,0.0187556108279327,-0.026073138881689495,-0.2557485134591226,-0.1890778782038661,-0.21994134897360684,0.05638207124780596,1.35
202,33.49205680513515,-0.0027110869957855,-0.0271317742979389,-0.26613005186499716,-0.2045870942792645,-0.19061583577712593,0.04712280145886583,1.35
203,33.48660403269111,-0.0162637194594147,-0.0286791227381202,-0.28130362869253317,-0.2367686944226779,-0.22971652003910048,0.0283735543353376,1.35
204,33.49624116258849,0.0401665073146126,-0.030248408021260702,-0.29669163405627563,-0.2701086775899794,-0.23949169110459412,0.015651863108835228,1.35
205,33.48510057456849,-0.0578492778704683,-0.0317736281946771,-0.3116468485350041,-0.2730507571386634,-0.20039100684261957,0.025233790727215797,1.35
206,33.48305936712308,-0.0247309805921425,-0.0332414365974025,-0.32603844024067496,-0.3124589700951056,-0.26881720430107503,-0.001147929550752774,1.35
207,33.49589245776178,0.0537402110105846,-0.0347092450001279,-0.34042932950920257,-0.4509363499839485,-0.24926686217008776,-0.10006896677180284,1.35
208,33.49638048322956,-0.0087089679402449,-0.036210422716354,-0.35514662391079654,-0.5176567079172626,-0.3176930596285432,-0.14721682457950713,1.35
209,33.50179791330279,0.0322597539002752,-0.0377140208923805,-0.369886845804472,-0.5549996467288785,-0.35679374389051777,-0.16085125198737163,1.35
210,33.500540805195,0.0229896379636862,-0.038983098928808,-0.38232734732209167,-0.6347799749575694,-0.5425219941348978,-0.21480056950335535,1.35
211,33.50852021598404,0.0400625694631362,-0.0399396411298587,-0.39170372077380705,-0.7894249393369285,-0.669599217986315,-0.31929860456695963,1.35
212,33.51736811843952,0.0570319184492765,-0.0408961833309093,-0.40107973582722717,-0.7926840641433966,-0.8455522971652005,-0.30238576484990776,1.35
213,33.515275394231665,0.0206153882698699,-0.04118669124480769,-0.40392721861889286,-0.8014589581958288,-0.9335288367546433,-0.2900586213452376,1.35
214,33.52153663611166,0.0924171541045983,-0.0414297908334499,-0.4063099911844586,-0.8392569452371731,-1.0312805474095796,-0.3112742582947082,1.35
215,33.53187674055117,0.0868882969846382,-0.0416886917870138,-0.4088476164977885,-0.9643549939269336,-1.021505376344086,-0.4047943908955465,1.35
